MATNR,WERKS,PSTAT,LVORM,DISMM,DISPO,EKGRP
000000000000001555,1000,KE,,PD,001,001
000000000000001555,3000,KE,,PD,001,001
000000000000001556,2000,KE,,PD,001,001
000000000000001556,1000,KE,,PD,001,001
000000000000001557,1000,KE,,PD,001,001
000000000000001557,2000,KE,,PD,001,001
000000000000001558,3000,KE,,PD,001,001
000000000000001559,2000,KE,,PD,001,001
000000000000001559,1000,KE,,PD,001,001
000000000000001560,3000,KE,,PD,001,001
000000000000001560,1000,KE,,PD,001,001
000000000000001561,3000,KE,,PD,001,001
000000000000001562,1000,KE,,PD,001,001
000000000000001562,3000,KE,,PD,001,001
000000000000001563,1000,KE,,PD,001,001
000000000000001563,2000,KE,,PD,001,001
000000000000001564,2000,KE,,PD,001,001
000000000000001564,3000,KE,,PD,001,001
000000000000001564,1000,KE,,PD,001,001
000000000000001565,1000,KE,,PD,001,001
000000000000001565,3000,KE,,PD,001,001
000000000000001566,2000,KE,,PD,001,001
000000000000001566,3000,KE,,PD,001,001
000000000000001567,1000,KE,,PD,001,001
000000000000001567,3000,KE,,PD,001,001
000000000000001568,1000,KE,,PD,001,001
000000000000001569,3000,KE,,PD,001,001
000000000000001569,1000,KE,,PD,001,001
000000000000001570,2000,KE,,PD,001,001
000000000000001570,3000,KE,,PD,001,001
000000000000001571,1000,KE,,PD,001,001
000000000000001572,3000,KE,,PD,001,001
000000000000001573,3000,KE,,PD,001,001
000000000000001573,2000,KE,,PD,001,001
000000000000001574,3000,KE,,PD,001,001
000000000000001574,1000,KE,,PD,001,001
000000000000001574,2000,KE,,PD,001,001
000000000000001575,3000,KE,,PD,001,001
000000000000001576,3000,KE,,PD,001,001
000000000000001577,2000,KE,,PD,001,001
000000000000001577,1000,KE,,PD,001,001
000000000000001578,3000,KE,,PD,001,001
000000000000001578,1000,KE,,PD,001,001
000000000000001578,2000,KE,,PD,001,001
000000000000001579,1000,KE,,PD,001,001
000000000000001580,1000,KE,,PD,001,001
000000000000001580,3000,KE,,PD,001,001
000000000000001581,3000,KE,,PD,001,001
000000000000001581,2000,KE,,PD,001,001
000000000000001581,1000,KE,,PD,001,001
000000000000001582,2000,KE,,PD,001,001
000000000000001582,3000,KE,,PD,001,001
000000000000001583,2000,KE,,PD,001,001
000000000000001583,3000,KE,,PD,001,001
000000000000001584,1000,KE,,PD,001,001
000000000000001584,3000,KE,,PD,001,001
000000000000001585,1000,KE,,PD,001,001
000000000000001586,2000,KE,,PD,001,001
000000000000001586,1000,KE,,PD,001,001
000000000000001587,1000,KE,,PD,001,001
000000000000001588,2000,KE,,PD,001,001
000000000000001588,3000,KE,,PD,001,001
000000000000001589,3000,KE,,PD,001,001
000000000000001589,1000,KE,,PD,001,001
000000000000001589,2000,KE,,PD,001,001
000000000000001590,3000,KE,,PD,001,001
000000000000001591,3000,KE,,PD,001,001
000000000000001592,1000,KE,,PD,001,001
000000000000001592,2000,KE,,PD,001,001
000000000000001593,3000,KE,,PD,001,001
000000000000001594,3000,KE,,PD,001,001
000000000000001594,2000,KE,,PD,001,001
000000000000001594,1000,KE,,PD,001,001
000000000000001595,1000,KE,,PD,001,001
000000000000001596,3000,KE,,PD,001,001
000000000000001597,2000,KE,,PD,001,001
000000000000001598,3000,KE,,PD,001,001
000000000000001599,3000,KE,,PD,001,001
000000000000001599,2000,KE,,PD,001,001
000000000000001599,1000,KE,,PD,001,001
000000000000001600,2000,KE,,PD,001,001
000000000000001601,3000,KE,,PD,001,001
000000000000001602,3000,KE,,PD,001,001
000000000000001603,3000,KE,,PD,001,001
000000000000001603,1000,KE,,PD,001,001
000000000000001604,3000,KE,,PD,001,001
000000000000001604,1000,KE,,PD,001,001
000000000000001605,2000,KE,,PD,001,001
000000000000001605,3000,KE,,PD,001,001
000000000000001606,2000,KE,,PD,001,001
000000000000001606,3000,KE,,PD,001,001
000000000000001607,2000,KE,,PD,001,001
000000000000001608,1000,KE,,PD,001,001
000000000000001609,3000,KE,,PD,001,001
000000000000001610,2000,KE,,PD,001,001
000000000000001611,1000,KE,,PD,001,001
000000000000001612,2000,KE,,PD,001,001
000000000000001613,3000,KE,,PD,001,001
000000000000001613,2000,KE,,PD,001,001
000000000000001614,2000,KE,,PD,001,001
000000000000001614,3000,KE,,PD,001,001
000000000000001615,2000,KE,,PD,001,001
000000000000001615,3000,KE,,PD,001,001
000000000000001615,1000,KE,,PD,001,001
000000000000001616,2000,KE,,PD,001,001
000000000000001617,2000,KE,,PD,001,001
000000000000001617,3000,KE,,PD,001,001
000000000000001617,1000,KE,,PD,001,001
000000000000001618,3000,KE,,PD,001,001
000000000000001619,2000,KE,,PD,001,001
000000000000001620,1000,KE,,PD,001,001
000000000000001620,3000,KE,,PD,001,001
000000000000001621,3000,KE,,PD,001,001
000000000000001621,1000,KE,,PD,001,001
000000000000001622,3000,KE,,PD,001,001
000000000000001623,1000,KE,,PD,001,001
000000000000001623,2000,KE,,PD,001,001
000000000000001623,3000,KE,,PD,001,001
000000000000001624,3000,KE,,PD,001,001
000000000000001624,1000,KE,,PD,001,001
000000000000001625,3000,KE,,PD,001,001
000000000000001626,2000,KE,,PD,001,001
000000000000001626,3000,KE,,PD,001,001
000000000000001627,1000,KE,,PD,001,001
000000000000001627,3000,KE,,PD,001,001
000000000000001627,2000,KE,,PD,001,001
000000000000001628,2000,KE,,PD,001,001
000000000000001628,1000,KE,,PD,001,001
000000000000001629,2000,KE,,PD,001,001
000000000000001630,1000,KE,,PD,001,001
000000000000001630,3000,KE,,PD,001,001
000000000000001631,3000,KE,,PD,001,001
000000000000001632,2000,KE,,PD,001,001
000000000000001633,3000,KE,,PD,001,001
000000000000001634,2000,KE,,PD,001,001
000000000000001634,3000,KE,,PD,001,001
000000000000001634,1000,KE,,PD,001,001
000000000000001635,2000,KE,,PD,001,001
000000000000001636,1000,KE,,PD,001,001
000000000000001637,2000,KE,,PD,001,001
000000000000001638,2000,KE,,PD,001,001
000000000000001639,1000,KE,,PD,001,001
000000000000001640,1000,KE,,PD,001,001
000000000000001641,3000,KE,,PD,001,001
000000000000001642,2000,KE,,PD,001,001
000000000000001643,2000,KE,,PD,001,001
000000000000001643,1000,KE,,PD,001,001
000000000000001644,1000,KE,,PD,001,001
000000000000001645,1000,KE,,PD,001,001
000000000000001645,2000,KE,,PD,001,001
000000000000001646,1000,KE,,PD,001,001
000000000000001647,3000,KE,,PD,001,001
000000000000001648,3000,KE,,PD,001,001
000000000000001648,2000,KE,,PD,001,001
000000000000001649,2000,KE,,PD,001,001
000000000000001649,1000,KE,,PD,001,001
000000000000001649,3000,KE,,PD,001,001
000000000000001650,3000,KE,,PD,001,001
000000000000001651,2000,KE,,PD,001,001
000000000000001651,1000,KE,,PD,001,001
000000000000001652,1000,KE,,PD,001,001
000000000000001653,1000,KE,,PD,001,001
000000000000001653,3000,KE,,PD,001,001
000000000000001654,1000,KE,,PD,001,001
000000000000001654,3000,KE,,PD,001,001
000000000000001655,1000,KE,,PD,001,001
000000000000001655,2000,KE,,PD,001,001
000000000000001655,3000,KE,,PD,001,001
000000000000001656,2000,KE,,PD,001,001
000000000000001656,3000,KE,,PD,001,001
000000000000001657,3000,KE,,PD,001,001
000000000000001658,1000,KE,,PD,001,001
000000000000001658,3000,KE,,PD,001,001
000000000000001658,2000,KE,,PD,001,001
000000000000001659,2000,KE,,PD,001,001
000000000000001659,1000,KE,,PD,001,001
000000000000001659,3000,KE,,PD,001,001
000000000000001660,2000,KE,,PD,001,001
000000000000001661,1000,KE,,PD,001,001
000000000000001662,1000,KE,,PD,001,001
000000000000001663,3000,KE,,PD,001,001
000000000000001663,2000,KE,,PD,001,001
000000000000001663,1000,KE,,PD,001,001
000000000000001664,3000,KE,,PD,001,001
000000000000001665,2000,KE,,PD,001,001
000000000000001666,2000,KE,,PD,001,001
000000000000001666,3000,KE,,PD,001,001
000000000000001667,3000,KE,,PD,001,001
000000000000001668,1000,KE,,PD,001,001
000000000000001668,3000,KE,,PD,001,001
000000000000001669,2000,KE,,PD,001,001
000000000000001670,3000,KE,,PD,001,001
000000000000001670,2000,KE,,PD,001,001
000000000000001670,1000,KE,,PD,001,001
000000000000001671,1000,KE,,PD,001,001
000000000000001671,3000,KE,,PD,001,001
000000000000001672,3000,KE,,PD,001,001
000000000000001673,3000,KE,,PD,001,001
000000000000001674,3000,KE,,PD,001,001
000000000000001674,1000,KE,,PD,001,001
000000000000001675,2000,KE,,PD,001,001
000000000000001676,3000,KE,,PD,001,001
000000000000001676,2000,KE,,PD,001,001
000000000000001677,2000,KE,,PD,001,001
000000000000001678,3000,KE,,PD,001,001
000000000000001678,1000,KE,,PD,001,001
000000000000001678,2000,KE,,PD,001,001
000000000000001679,1000,KE,,PD,001,001
000000000000001680,3000,KE,,PD,001,001
000000000000001681,1000,KE,,PD,001,001
000000000000001682,1000,KE,,PD,001,001
000000000000001682,3000,KE,,PD,001,001
000000000000001682,2000,KE,,PD,001,001
000000000000001683,1000,KE,,PD,001,001
000000000000001683,3000,KE,,PD,001,001
000000000000001684,1000,KE,,PD,001,001
000000000000001685,1000,KE,,PD,001,001
000000000000001686,2000,KE,,PD,001,001
000000000000001687,3000,KE,,PD,001,001
000000000000001688,2000,KE,,PD,001,001
000000000000001688,1000,KE,,PD,001,001
000000000000001689,2000,KE,,PD,001,001
000000000000001690,2000,KE,,PD,001,001
000000000000001690,1000,KE,,PD,001,001
000000000000001690,3000,KE,,PD,001,001
000000000000001691,3000,KE,,PD,001,001
000000000000001691,1000,KE,,PD,001,001
000000000000001692,3000,KE,,PD,001,001
000000000000001693,1000,KE,,PD,001,001
000000000000001693,3000,KE,,PD,001,001
000000000000001693,2000,KE,,PD,001,001
000000000000001694,1000,KE,,PD,001,001
000000000000001694,3000,KE,,PD,001,001
000000000000001695,3000,KE,,PD,001,001
000000000000001695,1000,KE,,PD,001,001
000000000000001696,2000,KE,,PD,001,001
000000000000001697,3000,KE,,PD,001,001
000000000000001697,2000,KE,,PD,001,001
000000000000001698,2000,KE,,PD,001,001
000000000000001699,3000,KE,,PD,001,001
000000000000001700,1000,KE,,PD,001,001
000000000000001701,3000,KE,,PD,001,001
000000000000001702,2000,KE,,PD,001,001
000000000000001702,3000,KE,,PD,001,001
000000000000001703,1000,KE,,PD,001,001
000000000000001704,3000,KE,,PD,001,001
000000000000001705,3000,KE,,PD,001,001
000000000000001706,3000,KE,,PD,001,001
000000000000001706,2000,KE,,PD,001,001
000000000000001706,1000,KE,,PD,001,001
000000000000001707,2000,KE,,PD,001,001
000000000000001707,3000,KE,,PD,001,001
000000000000001707,1000,KE,,PD,001,001
000000000000001708,2000,KE,,PD,001,001
000000000000001709,1000,KE,,PD,001,001
000000000000001709,3000,KE,,PD,001,001
000000000000001710,3000,KE,,PD,001,001
000000000000001710,2000,KE,,PD,001,001
000000000000001711,3000,KE,,PD,001,001
000000000000001712,2000,KE,,PD,001,001
000000000000001712,3000,KE,,PD,001,001
000000000000001712,1000,KE,,PD,001,001
000000000000001713,3000,KE,,PD,001,001
000000000000001713,1000,KE,,PD,001,001
000000000000001713,2000,KE,,PD,001,001
000000000000001714,1000,KE,,PD,001,001
000000000000001715,1000,KE,,PD,001,001
000000000000001716,1000,KE,,PD,001,001
000000000000001717,3000,KE,,PD,001,001
000000000000001717,2000,KE,,PD,001,001
000000000000001718,2000,KE,,PD,001,001
000000000000001718,3000,KE,,PD,001,001
000000000000001719,3000,KE,,PD,001,001
000000000000001719,1000,KE,,PD,001,001
000000000000001719,2000,KE,,PD,001,001
000000000000001720,2000,KE,,PD,001,001
000000000000001721,2000,KE,,PD,001,001
000000000000001721,3000,KE,,PD,001,001
000000000000001722,1000,KE,,PD,001,001
000000000000001723,2000,KE,,PD,001,001
000000000000001724,2000,KE,,PD,001,001
000000000000001724,1000,KE,,PD,001,001
000000000000001724,3000,KE,,PD,001,001
000000000000001725,2000,KE,,PD,001,001
000000000000001726,2000,KE,,PD,001,001
000000000000001727,1000,KE,,PD,001,001
000000000000001727,3000,KE,,PD,001,001
000000000000001727,2000,KE,,PD,001,001
000000000000001728,1000,KE,,PD,001,001
000000000000001729,2000,KE,,PD,001,001
000000000000001729,1000,KE,,PD,001,001
000000000000001730,1000,KE,,PD,001,001
000000000000001730,3000,KE,,PD,001,001
000000000000001730,2000,KE,,PD,001,001
000000000000001731,1000,KE,,PD,001,001
000000000000001732,3000,KE,,PD,001,001
000000000000001732,2000,KE,,PD,001,001
000000000000001732,1000,KE,,PD,001,001
000000000000001733,3000,KE,,PD,001,001
000000000000001734,3000,KE,,PD,001,001
000000000000001734,2000,KE,,PD,001,001
000000000000001735,2000,KE,,PD,001,001
000000000000001736,1000,KE,,PD,001,001
000000000000001736,2000,KE,,PD,001,001
000000000000001736,3000,KE,,PD,001,001
000000000000001737,1000,KE,,PD,001,001
000000000000001737,3000,KE,,PD,001,001
000000000000001738,2000,KE,,PD,001,001
000000000000001739,2000,KE,,PD,001,001
000000000000001739,3000,KE,,PD,001,001
000000000000001739,1000,KE,,PD,001,001
000000000000001740,1000,KE,,PD,001,001
000000000000001741,2000,KE,,PD,001,001
000000000000001741,1000,KE,,PD,001,001
000000000000001742,3000,KE,,PD,001,001
000000000000001742,2000,KE,,PD,001,001
000000000000001743,2000,KE,,PD,001,001
000000000000001744,2000,KE,,PD,001,001
000000000000001745,1000,KE,,PD,001,001
000000000000001745,3000,KE,,PD,001,001
000000000000001746,2000,KE,,PD,001,001
000000000000001746,1000,KE,,PD,001,001
000000000000001747,1000,KE,,PD,001,001
000000000000001748,1000,KE,,PD,001,001
000000000000001749,3000,KE,,PD,001,001
000000000000001749,1000,KE,,PD,001,001
000000000000001749,2000,KE,,PD,001,001
000000000000001750,1000,KE,,PD,001,001
000000000000001750,3000,KE,,PD,001,001
000000000000001751,1000,KE,,PD,001,001
000000000000001751,3000,KE,,PD,001,001
000000000000001752,1000,KE,,PD,001,001
000000000000001752,2000,KE,,PD,001,001
000000000000001753,1000,KE,,PD,001,001
000000000000001753,2000,KE,,PD,001,001
000000000000001754,3000,KE,,PD,001,001
000000000000001754,2000,KE,,PD,001,001
000000000000001755,3000,KE,,PD,001,001
000000000000001756,1000,KE,,PD,001,001
000000000000001756,2000,KE,,PD,001,001
000000000000001757,1000,KE,,PD,001,001
000000000000001758,3000,KE,,PD,001,001
000000000000001759,1000,KE,,PD,001,001
000000000000001759,3000,KE,,PD,001,001
000000000000001760,2000,KE,,PD,001,001
000000000000001761,3000,KE,,PD,001,001
000000000000001761,2000,KE,,PD,001,001
000000000000001762,2000,KE,,PD,001,001
000000000000001763,3000,KE,,PD,001,001
000000000000001763,1000,KE,,PD,001,001
000000000000001764,3000,KE,,PD,001,001
000000000000001765,3000,KE,,PD,001,001
000000000000001765,2000,KE,,PD,001,001
000000000000001766,3000,KE,,PD,001,001
000000000000001767,1000,KE,,PD,001,001
000000000000001768,2000,KE,,PD,001,001
000000000000001769,2000,KE,,PD,001,001
000000000000001769,1000,KE,,PD,001,001
000000000000001769,3000,KE,,PD,001,001
000000000000001770,3000,KE,,PD,001,001
000000000000001771,3000,KE,,PD,001,001
000000000000001772,1000,KE,,PD,001,001
000000000000001772,2000,KE,,PD,001,001
000000000000001772,3000,KE,,PD,001,001
000000000000001773,3000,KE,,PD,001,001
000000000000001774,3000,KE,,PD,001,001
000000000000001775,3000,KE,,PD,001,001
000000000000001775,2000,KE,,PD,001,001
000000000000001775,1000,KE,,PD,001,001
000000000000001776,2000,KE,,PD,001,001
000000000000001776,1000,KE,,PD,001,001
000000000000001777,3000,KE,,PD,001,001
000000000000001778,1000,KE,,PD,001,001
000000000000001778,2000,KE,,PD,001,001
000000000000001778,3000,KE,,PD,001,001
000000000000001779,2000,KE,,PD,001,001
000000000000001780,2000,KE,,PD,001,001
000000000000001781,2000,KE,,PD,001,001
000000000000001782,1000,KE,,PD,001,001
000000000000001782,2000,KE,,PD,001,001
000000000000001783,3000,KE,,PD,001,001
000000000000001783,2000,KE,,PD,001,001
000000000000001784,2000,KE,,PD,001,001
000000000000001785,3000,KE,,PD,001,001
000000000000001786,1000,KE,,PD,001,001
000000000000001786,2000,KE,,PD,001,001
000000000000001786,3000,KE,,PD,001,001
000000000000001787,2000,KE,,PD,001,001
000000000000001788,1000,KE,,PD,001,001
000000000000001788,3000,KE,,PD,001,001
000000000000001789,3000,KE,,PD,001,001
000000000000001789,1000,KE,,PD,001,001
000000000000001789,2000,KE,,PD,001,001
000000000000001790,1000,KE,,PD,001,001
000000000000001790,2000,KE,,PD,001,001
000000000000001791,3000,KE,,PD,001,001
000000000000001792,3000,KE,,PD,001,001
000000000000001792,2000,KE,,PD,001,001
000000000000001792,1000,KE,,PD,001,001
000000000000001793,2000,KE,,PD,001,001
000000000000001793,3000,KE,,PD,001,001
000000000000001794,1000,KE,,PD,001,001
000000000000001795,3000,KE,,PD,001,001
000000000000001795,2000,KE,,PD,001,001
000000000000001795,1000,KE,,PD,001,001
000000000000001796,2000,KE,,PD,001,001
000000000000001796,1000,KE,,PD,001,001
000000000000001797,2000,KE,,PD,001,001
000000000000001797,1000,KE,,PD,001,001
000000000000001798,1000,KE,,PD,001,001
000000000000001798,3000,KE,,PD,001,001
000000000000001798,2000,KE,,PD,001,001
000000000000001799,2000,KE,,PD,001,001
000000000000001800,3000,KE,,PD,001,001
000000000000001801,2000,KE,,PD,001,001
000000000000001801,3000,KE,,PD,001,001
000000000000001802,3000,KE,,PD,001,001
000000000000001802,2000,KE,,PD,001,001
000000000000001802,1000,KE,,PD,001,001
000000000000001803,2000,KE,,PD,001,001
000000000000001804,2000,KE,,PD,001,001
000000000000001804,1000,KE,,PD,001,001
000000000000001805,1000,KE,,PD,001,001
000000000000001805,2000,KE,,PD,001,001
000000000000001805,3000,KE,,PD,001,001
000000000000001806,3000,KE,,PD,001,001
000000000000001807,2000,KE,,PD,001,001
000000000000001808,1000,KE,,PD,001,001
000000000000001809,2000,KE,,PD,001,001
000000000000001810,3000,KE,,PD,001,001
000000000000001811,2000,KE,,PD,001,001
000000000000001811,3000,KE,,PD,001,001
000000000000001811,1000,KE,,PD,001,001
000000000000001812,1000,KE,,PD,001,001
000000000000001812,3000,KE,,PD,001,001
000000000000001813,2000,KE,,PD,001,001
000000000000001814,3000,KE,,PD,001,001
000000000000001815,3000,KE,,PD,001,001
000000000000001816,3000,KE,,PD,001,001
000000000000001817,3000,KE,,PD,001,001
000000000000001817,1000,KE,,PD,001,001
000000000000001817,2000,KE,,PD,001,001
000000000000001818,2000,KE,,PD,001,001
000000000000001818,1000,KE,,PD,001,001
000000000000001818,3000,KE,,PD,001,001
000000000000001819,3000,KE,,PD,001,001
000000000000001820,1000,KE,,PD,001,001
000000000000001820,3000,KE,,PD,001,001
000000000000001821,1000,KE,,PD,001,001
000000000000001822,3000,KE,,PD,001,001
000000000000001822,2000,KE,,PD,001,001
000000000000001823,1000,KE,,PD,001,001
000000000000001823,2000,KE,,PD,001,001
000000000000001823,3000,KE,,PD,001,001
000000000000001824,1000,KE,,PD,001,001
000000000000001825,2000,KE,,PD,001,001
000000000000001825,1000,KE,,PD,001,001
000000000000001826,3000,KE,,PD,001,001
000000000000001827,1000,KE,,PD,001,001
000000000000001827,3000,KE,,PD,001,001
000000000000001827,2000,KE,,PD,001,001
000000000000001828,1000,KE,,PD,001,001
000000000000001829,2000,KE,,PD,001,001
000000000000001829,3000,KE,,PD,001,001
000000000000001830,3000,KE,,PD,001,001
000000000000001830,1000,KE,,PD,001,001
000000000000001831,3000,KE,,PD,001,001
000000000000001832,3000,KE,,PD,001,001
000000000000001833,3000,KE,,PD,001,001
000000000000001834,1000,KE,,PD,001,001
000000000000001834,2000,KE,,PD,001,001
000000000000001835,3000,KE,,PD,001,001
000000000000001836,3000,KE,,PD,001,001
000000000000001837,3000,KE,,PD,001,001
000000000000001838,3000,KE,,PD,001,001
000000000000001839,1000,KE,,PD,001,001
000000000000001839,2000,KE,,PD,001,001
000000000000001839,3000,KE,,PD,001,001
000000000000001840,2000,KE,,PD,001,001
000000000000001840,1000,KE,,PD,001,001
000000000000001841,3000,KE,,PD,001,001
000000000000001841,2000,KE,,PD,001,001
000000000000001842,2000,KE,,PD,001,001
000000000000001842,3000,KE,,PD,001,001
000000000000001843,2000,KE,,PD,001,001
000000000000001844,2000,KE,,PD,001,001
000000000000001845,1000,KE,,PD,001,001
000000000000001845,2000,KE,,PD,001,001
000000000000001846,1000,KE,,PD,001,001
000000000000001847,2000,KE,,PD,001,001
000000000000001848,2000,KE,,PD,001,001
000000000000001848,3000,KE,,PD,001,001
000000000000001849,3000,KE,,PD,001,001
000000000000001850,3000,KE,,PD,001,001
000000000000001851,2000,KE,,PD,001,001
000000000000001851,1000,KE,,PD,001,001
000000000000001852,3000,KE,,PD,001,001
000000000000001853,2000,KE,,PD,001,001
000000000000001853,1000,KE,,PD,001,001
000000000000001854,1000,KE,,PD,001,001
000000000000001855,2000,KE,,PD,001,001
000000000000001856,1000,KE,,PD,001,001
000000000000001856,2000,KE,,PD,001,001
000000000000001856,3000,KE,,PD,001,001
000000000000001857,1000,KE,,PD,001,001
000000000000001857,3000,KE,,PD,001,001
000000000000001857,2000,KE,,PD,001,001
000000000000001858,3000,KE,,PD,001,001
000000000000001858,2000,KE,,PD,001,001
000000000000001858,1000,KE,,PD,001,001
000000000000001859,1000,KE,,PD,001,001
000000000000001859,2000,KE,,PD,001,001
000000000000001859,3000,KE,,PD,001,001
000000000000001860,2000,KE,,PD,001,001
000000000000001860,1000,KE,,PD,001,001
000000000000001861,1000,KE,,PD,001,001
000000000000001861,3000,KE,,PD,001,001
000000000000001862,1000,KE,,PD,001,001
000000000000001862,3000,KE,,PD,001,001
000000000000001862,2000,KE,,PD,001,001
000000000000001863,1000,KE,,PD,001,001
000000000000001863,2000,KE,,PD,001,001
000000000000001864,3000,KE,,PD,001,001
000000000000001864,2000,KE,,PD,001,001
000000000000001864,1000,KE,,PD,001,001
000000000000001865,2000,KE,,PD,001,001
000000000000001866,2000,KE,,PD,001,001
000000000000001866,1000,KE,,PD,001,001
000000000000001867,3000,KE,,PD,001,001
000000000000001868,1000,KE,,PD,001,001
000000000000001868,3000,KE,,PD,001,001
000000000000001868,2000,KE,,PD,001,001
000000000000001869,2000,KE,,PD,001,001
000000000000001869,3000,KE,,PD,001,001
000000000000001870,2000,KE,,PD,001,001
000000000000001870,3000,KE,,PD,001,001
000000000000001871,1000,KE,,PD,001,001
000000000000001872,2000,KE,,PD,001,001
000000000000001872,1000,KE,,PD,001,001
000000000000001872,3000,KE,,PD,001,001
000000000000001873,3000,KE,,PD,001,001
000000000000001873,2000,KE,,PD,001,001
000000000000001873,1000,KE,,PD,001,001
000000000000001874,2000,KE,,PD,001,001
000000000000001874,1000,KE,,PD,001,001
000000000000001875,3000,KE,,PD,001,001
000000000000001875,2000,KE,,PD,001,001
000000000000001875,1000,KE,,PD,001,001
000000000000001876,1000,KE,,PD,001,001
000000000000001877,1000,KE,,PD,001,001
000000000000001878,2000,KE,,PD,001,001
000000000000001878,1000,KE,,PD,001,001
000000000000001879,2000,KE,,PD,001,001
000000000000001879,3000,KE,,PD,001,001
000000000000001879,1000,KE,,PD,001,001
000000000000001880,1000,KE,,PD,001,001
000000000000001880,2000,KE,,PD,001,001
000000000000001880,3000,KE,,PD,001,001
000000000000001881,3000,KE,,PD,001,001
000000000000001882,2000,KE,,PD,001,001
000000000000001883,3000,KE,,PD,001,001
000000000000001883,2000,KE,,PD,001,001
000000000000001883,1000,KE,,PD,001,001
000000000000001884,2000,KE,,PD,001,001
000000000000001884,3000,KE,,PD,001,001
000000000000001885,2000,KE,,PD,001,001
000000000000001885,3000,KE,,PD,001,001
000000000000001885,1000,KE,,PD,001,001
000000000000001886,1000,KE,,PD,001,001
000000000000001887,3000,KE,,PD,001,001
000000000000001887,2000,KE,,PD,001,001
000000000000001888,2000,KE,,PD,001,001
000000000000001888,1000,KE,,PD,001,001
000000000000001888,3000,KE,,PD,001,001
000000000000001889,1000,KE,,PD,001,001
000000000000001889,2000,KE,,PD,001,001
000000000000001889,3000,KE,,PD,001,001
000000000000001890,3000,KE,,PD,001,001
000000000000001891,2000,KE,,PD,001,001
000000000000001892,2000,KE,,PD,001,001
000000000000001893,3000,KE,,PD,001,001
000000000000001893,1000,KE,,PD,001,001
000000000000001894,3000,KE,,PD,001,001
000000000000001894,2000,KE,,PD,001,001
000000000000001894,1000,KE,,PD,001,001
000000000000001895,3000,KE,,PD,001,001
000000000000001895,2000,KE,,PD,001,001
000000000000001896,1000,KE,,PD,001,001
000000000000001896,3000,KE,,PD,001,001
000000000000001896,2000,KE,,PD,001,001
000000000000001897,2000,KE,,PD,001,001
000000000000001897,1000,KE,,PD,001,001
000000000000001898,1000,KE,,PD,001,001
000000000000001899,2000,KE,,PD,001,001
000000000000001900,3000,KE,,PD,001,001
000000000000001901,1000,KE,,PD,001,001
000000000000001901,3000,KE,,PD,001,001
000000000000001902,2000,KE,,PD,001,001
000000000000001902,1000,KE,,PD,001,001
000000000000001903,3000,KE,,PD,001,001
000000000000001904,2000,KE,,PD,001,001
000000000000001905,2000,KE,,PD,001,001
000000000000001905,3000,KE,,PD,001,001
000000000000001906,2000,KE,,PD,001,001
000000000000001906,1000,KE,,PD,001,001
000000000000001906,3000,KE,,PD,001,001
000000000000001907,3000,KE,,PD,001,001
000000000000001907,2000,KE,,PD,001,001
000000000000001908,1000,KE,,PD,001,001
000000000000001909,1000,KE,,PD,001,001
000000000000001909,3000,KE,,PD,001,001
000000000000001909,2000,KE,,PD,001,001
000000000000001910,2000,KE,,PD,001,001
000000000000001910,1000,KE,,PD,001,001
000000000000001911,1000,KE,,PD,001,001
000000000000001912,2000,KE,,PD,001,001
000000000000001913,1000,KE,,PD,001,001
000000000000001914,2000,KE,,PD,001,001
000000000000001914,1000,KE,,PD,001,001
000000000000001915,1000,KE,,PD,001,001
000000000000001916,2000,KE,,PD,001,001
000000000000001917,1000,KE,,PD,001,001
000000000000001918,3000,KE,,PD,001,001
000000000000001919,3000,KE,,PD,001,001
000000000000001920,1000,KE,,PD,001,001
000000000000001921,3000,KE,,PD,001,001
000000000000001922,3000,KE,,PD,001,001
000000000000001922,1000,KE,,PD,001,001
000000000000001923,2000,KE,,PD,001,001
000000000000001923,1000,KE,,PD,001,001
000000000000001924,2000,KE,,PD,001,001
000000000000001924,3000,KE,,PD,001,001
000000000000001925,1000,KE,,PD,001,001
000000000000001925,2000,KE,,PD,001,001
000000000000001926,3000,KE,,PD,001,001
000000000000001926,1000,KE,,PD,001,001
000000000000001926,2000,KE,,PD,001,001
000000000000001927,1000,KE,,PD,001,001
000000000000001928,1000,KE,,PD,001,001
000000000000001929,3000,KE,,PD,001,001
000000000000001929,1000,KE,,PD,001,001
000000000000001929,2000,KE,,PD,001,001
000000000000001930,3000,KE,,PD,001,001
000000000000001931,2000,KE,,PD,001,001
000000000000001932,1000,KE,,PD,001,001
000000000000001932,3000,KE,,PD,001,001
000000000000001932,2000,KE,,PD,001,001
000000000000001933,2000,KE,,PD,001,001
000000000000001934,3000,KE,,PD,001,001
000000000000001935,2000,KE,,PD,001,001
000000000000001936,2000,KE,,PD,001,001
000000000000001937,2000,KE,,PD,001,001
000000000000001938,2000,KE,,PD,001,001
000000000000001939,3000,KE,,PD,001,001
000000000000001939,2000,KE,,PD,001,001
000000000000001939,1000,KE,,PD,001,001
000000000000001940,1000,KE,,PD,001,001
000000000000001940,3000,KE,,PD,001,001
000000000000001940,2000,KE,,PD,001,001
000000000000001941,3000,KE,,PD,001,001
000000000000001941,2000,KE,,PD,001,001
000000000000001941,1000,KE,,PD,001,001
000000000000001942,2000,KE,,PD,001,001
000000000000001942,3000,KE,,PD,001,001
