VBELN,POSNR,MATNR,LFIMG,VRKME,LGMNG,MEINS,WERKS,LGORT,VGBEL,VGPOS,ERDAT
8000000060,000020,000000000000001508,6.752,EA,6.752,EA,2000,0001,0001012222,000040,20251026
8000000060,000030,000000000000001142,10.769,KG,10.769,KG,3000,0001,0001003921,000020,20251026
8000000060,000040,000000000000000234,26.868,EA,26.868,EA,1000,0001,0001005259,000050,20251026
8000000060,000050,000000000000001326,85.798,EA,85.798,EA,1000,0001,0001012798,000040,20251026
8000000061,000010,000000000000001149,16.428,EA,16.428,EA,1000,0001,0001008138,000050,20251009
8000000061,000020,000000000000001833,14.365,KG,14.365,KG,2000,0001,0001011088,000010,20251009
8000000061,000030,000000000000000872,75.517,EA,75.517,EA,1000,0001,0001012706,000020,20251009
8000000061,000040,000000000000001973,1.147,KG,1.147,KG,1000,0001,0001005098,000010,20251009
8000000061,000050,000000000000000968,43.458,KG,43.458,KG,3000,0001,0001007976,000030,20251009
8000000062,000010,000000000000000013,11.188,EA,11.188,EA,1000,0001,0001002159,000020,20251011
8000000062,000020,000000000000000701,2.312,L,2.312,L,1000,0001,0001010288,000020,20251011
8000000062,000030,000000000000000465,11.639,EA,11.639,EA,3000,0001,0001000913,000020,20251011
8000000062,000040,000000000000000396,32.923,EA,32.923,EA,2000,0001,0001011171,000030,20251011
8000000062,000050,000000000000001981,8.698,EA,8.698,EA,2000,0001,0001006469,000010,20251011
8000000063,000010,000000000000000686,7.787,EA,7.787,EA,1000,0001,0001003474,000030,20251004
8000000063,000020,000000000000001354,6.07,EA,6.07,EA,1000,0001,0001013931,000030,20251004
8000000063,000030,000000000000001699,9.385,EA,9.385,EA,1000,0001,0001002044,000050,20251004
8000000063,000040,000000000000000176,5.141,KG,5.141,KG,1000,0001,0001002409,000020,20251004
8000000063,000050,000000000000000354,23.529,EA,23.529,EA,1000,0001,0001006578,000040,20251004
8000000064,000010,000000000000001151,14.852,EA,14.852,EA,1000,0001,0001010706,000050,20251022
8000000064,000020,000000000000001944,15.252,EA,15.252,EA,3000,0001,0001006903,000010,20251022
8000000064,000030,000000000000000067,23.451,KG,23.451,KG,3000,0001,0001012343,000070,20251022
8000000064,000040,000000000000001657,36.073,EA,36.073,EA,3000,0001,0001011755,000010,20251022
8000000064,000050,000000000000000321,0.4,KG,0.4,KG,2000,0001,0001009918,000010,20251022
8000000065,000010,000000000000000382,20.962,EA,20.962,EA,2000,0001,0001002882,000020,20251017
8000000065,000020,000000000000000461,87.404,KG,87.404,KG,2000,0001,0001003189,000030,20251017
8000000065,000030,000000000000001746,3.719,EA,3.719,EA,1000,0001,0001011105,000040,20251017
8000000065,000040,000000000000001355,5.179,KG,5.179,KG,1000,0001,0001000690,000020,20251017
8000000065,000050,000000000000000172,123.469,L,123.469,L,2000,0001,0001010105,000060,20251017
8000000066,000010,000000000000000495,9.152,KG,9.152,KG,2000,0001,0001011313,000010,20251006
8000000066,000020,000000000000000543,44.874,EA,44.874,EA,3000,0001,0001012953,000030,20251006
8000000066,000030,000000000000001724,19.957,EA,19.957,EA,3000,0001,0001003671,000030,20251006
8000000066,000040,000000000000000937,2.577,KG,2.577,KG,2000,0001,0001014004,000090,20251006
8000000066,000050,000000000000001884,6.048,EA,6.048,EA,3000,0001,0001009596,000010,20251006
8000000067,000010,000000000000000581,40.886,EA,40.886,EA,2000,0001,0001002259,000050,20251021
8000000067,000020,000000000000000846,6.489,EA,6.489,EA,3000,0001,0001005058,000050,20251021
8000000067,000030,000000000000000508,45.546,EA,45.546,EA,3000,0001,0001000502,000010,20251021
8000000067,000040,000000000000000550,22.582,EA,22.582,EA,2000,0001,0001003566,000040,20251021
8000000067,000050,000000000000000412,3.046,EA,3.046,EA,3000,0001,0001009523,000070,20251021
8000000068,000010,000000000000000968,5.258,KG,5.258,KG,3000,0001,0001014025,000010,20251014
8000000068,000020,000000000000000953,5.385,EA,5.385,EA,1000,0001,0001014046,000060,20251014
8000000068,000030,000000000000000081,24.793,EA,24.793,EA,2000,0001,0001013064,000030,20251014
8000000068,000040,000000000000000510,19.358,EA,19.358,EA,3000,0001,0001008823,000030,20251014
8000000068,000050,000000000000000017,57.411,EA,57.411,EA,2000,0001,0001003711,000040,20251014
8000000069,000010,000000000000001940,22.673,EA,22.673,EA,1000,0001,0001013471,000040,20251007
8000000069,000020,000000000000000998,169.492,KG,169.492,KG,2000,0001,0001004199,000010,20251007
8000000069,000030,000000000000001090,10.931,EA,10.931,EA,1000,0001,0001000940,000030,20251007
8000000069,000040,000000000000001759,34.507,KG,34.507,KG,3000,0001,0001004616,000030,20251007
8000000069,000050,000000000000000844,66.473,EA,66.473,EA,1000,0001,0001002555,000060,20251007
8000000070,000010,000000000000001085,7.439,L,7.439,L,2000,0001,0001012867,000050,20251027
8000000070,000020,000000000000001477,20.425,EA,20.425,EA,3000,0001,0001010188,000020,20251027
8000000070,000030,000000000000000008,32.207,EA,32.207,EA,3000,0001,0001013573,000060,20251027
8000000070,000040,000000000000001968,27.593,KG,27.593,KG,3000,0001,0001008997,000050,20251027
8000000070,000050,000000000000000975,59.314,EA,59.314,EA,3000,0001,0001009305,000010,20251027
8000000071,000010,000000000000000200,19.099,EA,19.099,EA,3000,0001,0001011382,000040,20251004
8000000071,000020,000000000000001298,18.504,EA,18.504,EA,1000,0001,0001010027,000040,20251004
8000000071,000030,000000000000001054,18.19,EA,18.19,EA,2000,0001,0001009277,000010,20251004
8000000071,000040,000000000000001163,55.009,EA,55.009,EA,2000,0001,0001010884,000020,20251004
8000000071,000050,000000000000001442,46.516,EA,46.516,EA,2000,0001,0001004289,000060,20251004
8000000072,000010,000000000000000874,1.869,EA,1.869,EA,3000,0001,0001011421,000020,20251021
8000000072,000020,000000000000001660,38.388,KG,38.388,KG,2000,0001,0001013942,000070,20251021
8000000072,000030,000000000000001037,0.964,EA,0.964,EA,3000,0001,0001007971,000050,20251021
8000000072,000040,000000000000001820,5.83,EA,5.83,EA,1000,0001,0001007238,000010,20251021
8000000072,000050,000000000000001018,11.187,EA,11.187,EA,3000,0001,0001000569,000060,20251021
8000000073,000010,000000000000001743,3.281,L,3.281,L,1000,0001,0001006864,000010,20251003
8000000073,000020,000000000000000532,4.868,EA,4.868,EA,1000,0001,0001008365,000010,20251003
8000000073,000030,000000000000001923,48.417,KG,48.417,KG,1000,0001,0001008688,000030,20251003
8000000073,000040,000000000000001841,59.657,KG,59.657,KG,3000,0001,0001002008,000020,20251003
8000000073,000050,000000000000000676,103.25,EA,103.25,EA,3000,0001,0001011197,000010,20251003
8000000074,000010,000000000000001717,4.508,KG,4.508,KG,1000,0001,0001001403,000060,20251014
8000000074,000020,000000000000001924,3.86,EA,3.86,EA,1000,0001,0001000460,000050,20251014
8000000074,000030,000000000000000357,19.735,KG,19.735,KG,2000,0001,0001000686,000010,20251014
8000000074,000040,000000000000001108,6.784,KG,6.784,KG,3000,0001,0001010478,000030,20251014
8000000074,000050,000000000000001855,5.37,EA,5.37,EA,1000,0001,0001002166,000070,20251014
8000000075,000010,000000000000001569,29.187,KG,29.187,KG,2000,0001,0001010628,000080,20251016
8000000075,000020,000000000000001046,25.142,EA,25.142,EA,2000,0001,0001009980,000030,20251016
8000000075,000030,000000000000001478,21.449,KG,21.449,KG,2000,0001,0001009906,000080,20251016
8000000075,000040,000000000000000774,7.042,EA,7.042,EA,1000,0001,0001000111,000010,20251016
8000000075,000050,000000000000001014,82.152,KG,82.152,KG,3000,0001,0001008917,000070,20251016
8000000076,000010,000000000000001884,10.332,EA,10.332,EA,3000,0001,0001003883,000030,20251004
8000000076,000020,000000000000001545,25.709,EA,25.709,EA,3000,0001,0001005669,000050,20251004
8000000076,000030,000000000000000318,22.069,KG,22.069,KG,2000,0001,0001005772,000010,20251004
8000000076,000040,000000000000000871,72.21,EA,72.21,EA,2000,0001,0001007014,000030,20251004
8000000076,000050,000000000000001905,24.283,EA,24.283,EA,2000,0001,0001006136,000070,20251004
8000000077,000010,000000000000001426,29.671,KG,29.671,KG,3000,0001,0001005601,000010,20251001
8000000077,000020,000000000000001716,170.913,KG,170.913,KG,3000,0001,0001004183,000070,20251001
8000000077,000030,000000000000000013,40.89,EA,40.89,EA,3000,0001,0001009559,000090,20251001
8000000077,000040,000000000000000797,7.521,EA,7.521,EA,3000,0001,0001000438,000040,20251001
8000000077,000050,000000000000000729,108.855,EA,108.855,EA,2000,0001,0001012538,000020,20251001
8000000078,000010,000000000000001175,11.696,L,11.696,L,2000,0001,0001000620,000010,20251009
8000000078,000020,000000000000000218,1.752,EA,1.752,EA,1000,0001,0001012971,000010,20251009
8000000078,000030,000000000000000015,14.887,EA,14.887,EA,2000,0001,0001014099,000020,20251009
8000000078,000040,000000000000001061,42.231,EA,42.231,EA,3000,0001,0001002515,000050,20251009
8000000078,000050,000000000000001655,8.681,EA,8.681,EA,1000,0001,0001004900,000050,20251009
8000000079,000010,000000000000001081,31.941,EA,31.941,EA,3000,0001,0001003683,000060,20251010
8000000079,000020,000000000000001359,805.375,EA,805.375,EA,2000,0001,0001007421,000020,20251010
8000000079,000030,000000000000001038,31.105,EA,31.105,EA,2000,0001,0001012156,000030,20251010
8000000079,000040,000000000000000812,19.998,EA,19.998,EA,3000,0001,0001004696,000060,20251010
8000000079,000050,000000000000000492,11.727,EA,11.727,EA,2000,0001,0001013110,000010,20251010
8000000080,000010,000000000000000281,4.445,EA,4.445,EA,3000,0001,0001000293,000020,20251012
8000000080,000020,000000000000001022,4.341,KG,4.341,KG,3000,0001,0001013881,000070,20251012
8000000080,000030,000000000000001180,25.571,EA,25.571,EA,2000,0001,0001009275,000020,20251012
8000000080,000040,000000000000000852,134.473,EA,134.473,EA,1000,0001,0001013563,000010,20251012
8000000080,000050,000000000000000787,10.455,EA,10.455,EA,3000,0001,0001008317,000020,20251012
8000000081,000010,000000000000001895,12.688,KG,12.688,KG,2000,0001,0001009378,000010,20251027
8000000081,000020,000000000000001294,4.83,KG,4.83,KG,1000,0001,0001006137,000030,20251027
8000000081,000030,000000000000000179,13.765,EA,13.765,EA,2000,0001,0001003811,000010,20251027
8000000081,000040,000000000000001636,13.325,L,13.325,L,3000,0001,0001012343,000080,20251027
8000000081,000050,000000000000000397,25.015,EA,25.015,EA,3000,0001,0001005867,000030,20251027
8000000082,000010,000000000000001968,20.518,KG,20.518,KG,1000,0001,0001005453,000040,20251001
8000000082,000020,000000000000000086,19.292,KG,19.292,KG,1000,0001,0001002938,000010,20251001
8000000082,000030,000000000000000342,13.822,EA,13.822,EA,2000,0001,0001002789,000030,20251001
8000000082,000040,000000000000001316,63.331,EA,63.331,EA,1000,0001,0001005249,000020,20251001
8000000082,000050,000000000000001668,16.736,KG,16.736,KG,3000,0001,0001003177,000060,20251001
8000000083,000010,000000000000000339,64.263,EA,64.263,EA,2000,0001,0001010858,000010,20251013
8000000083,000020,000000000000001226,2.451,EA,2.451,EA,3000,0001,0001014267,000080,20251013
8000000083,000030,000000000000001033,5.862,L,5.862,L,1000,0001,0001003528,000010,20251013
8000000083,000040,000000000000001349,15.681,EA,15.681,EA,1000,0001,0001011853,000060,20251013
8000000083,000050,000000000000001025,8.983,EA,8.983,EA,2000,0001,0001006793,000030,20251013
8000000084,000010,000000000000001802,18.583,EA,18.583,EA,2000,0001,0001005651,000040,20251001
8000000084,000020,000000000000001188,77.702,L,77.702,L,3000,0001,0001003949,000030,20251001
8000000084,000030,000000000000000657,30.547,EA,30.547,EA,2000,0001,0001013353,000050,20251001
8000000084,000040,000000000000000331,266.137,EA,266.137,EA,3000,0001,0001008493,000070,20251001
8000000084,000050,000000000000001672,54.389,EA,54.389,EA,1000,0001,0001001378,000010,20251001
8000000085,000010,000000000000000787,7.37,EA,7.37,EA,2000,0001,0001005351,000050,20251020
8000000085,000020,000000000000000585,18.063,EA,18.063,EA,3000,0001,0001012094,000080,20251020
8000000085,000030,000000000000000587,48.605,EA,48.605,EA,2000,0001,0001002032,000050,20251020
8000000085,000040,000000000000000905,35.447,KG,35.447,KG,1000,0001,0001010834,000060,20251020
8000000085,000050,000000000000001669,32.393,EA,32.393,EA,3000,0001,0001007791,000040,20251020
8000000086,000010,000000000000000152,8.625,EA,8.625,EA,2000,0001,0001005381,000020,20250930
8000000086,000020,000000000000001722,6.822,EA,6.822,EA,3000,0001,0001009539,000040,20250930
8000000086,000030,000000000000000379,3.692,KG,3.692,KG,3000,0001,0001002450,000030,20250930
8000000086,000040,000000000000000253,46.849,EA,46.849,EA,1000,0001,0001013271,000010,20250930
8000000086,000050,000000000000001308,4.47,L,4.47,L,3000,0001,0001005349,000070,20250930
8000000087,000010,000000000000001900,2.764,EA,2.764,EA,1000,0001,0001008186,000050,20251020
8000000087,000020,000000000000001303,5.693,L,5.693,L,1000,0001,0001014197,000010,20251020
8000000087,000030,000000000000001608,6.088,L,6.088,L,2000,0001,0001010498,000030,20251020
8000000087,000040,000000000000001289,294.399,EA,294.399,EA,1000,0001,0001006682,000010,20251020
8000000087,000050,000000000000000296,32.527,EA,32.527,EA,2000,0001,0001006962,000020,20251020
8000000088,000010,000000000000000128,57.078,KG,57.078,KG,3000,0001,0001012494,000020,20251015
8000000088,000020,000000000000001477,7.662,EA,7.662,EA,2000,0001,0001014281,000030,20251015
8000000088,000030,000000000000000664,2.813,EA,2.813,EA,2000,0001,0001009297,000040,20251015
8000000088,000040,000000000000000473,6.002,EA,6.002,EA,3000,0001,0001010986,000040,20251015
8000000088,000050,000000000000001580,47.852,EA,47.852,EA,1000,0001,0001013605,000060,20251015
8000000089,000010,000000000000001057,15.675,EA,15.675,EA,2000,0001,0001012403,000010,20251006
8000000089,000020,000000000000000294,25.582,EA,25.582,EA,3000,0001,0001000723,000040,20251006
8000000089,000030,000000000000000289,65.329,EA,65.329,EA,1000,0001,0001008103,000050,20251006
8000000089,000040,000000000000000050,85.543,KG,85.543,KG,1000,0001,0001009497,000070,20251006
8000000089,000050,000000000000000566,72.746,EA,72.746,EA,3000,0001,0001012143,000040,20251006
8000000090,000010,000000000000001006,13.222,EA,13.222,EA,3000,0001,0001000445,000010,20250930
8000000090,000020,000000000000000752,24.359,EA,24.359,EA,2000,0001,0001000353,000030,20250930
8000000090,000030,000000000000001284,2.786,L,2.786,L,2000,0001,0001000746,000030,20250930
8000000090,000040,000000000000001019,620.795,EA,620.795,EA,3000,0001,0001012940,000020,20250930
8000000090,000050,000000000000001263,36.26,EA,36.26,EA,1000,0001,0001012092,000040,20250930
8000000091,000010,000000000000000511,92.499,EA,92.499,EA,2000,0001,0001006338,000060,20251010
8000000091,000020,000000000000001776,15.255,EA,15.255,EA,1000,0001,0001004205,000030,20251010
8000000091,000030,000000000000000265,3.557,L,3.557,L,3000,0001,0001002039,000030,20251010
8000000091,000040,000000000000001467,21.392,EA,21.392,EA,3000,0001,0001000557,000030,20251010
8000000091,000050,000000000000000246,9.295,KG,9.295,KG,3000,0001,0001000250,000030,20251010
8000000092,000010,000000000000000619,66.311,EA,66.311,EA,1000,0001,0001007091,000020,20251004
8000000092,000020,000000000000001912,9.764,KG,9.764,KG,1000,0001,0001005681,000010,20251004
8000000092,000030,000000000000001202,385.547,L,385.547,L,2000,0001,0001002483,000040,20251004
8000000092,000040,000000000000000504,75.495,EA,75.495,EA,3000,0001,0001002137,000010,20251004
8000000092,000050,000000000000000989,24.712,KG,24.712,KG,2000,0001,0001001882,000020,20251004
8000000093,000010,000000000000001428,17.743,EA,17.743,EA,3000,0001,0001013833,000040,20251006
8000000093,000020,000000000000001742,2.802,EA,2.802,EA,2000,0001,0001005445,000020,20251006
8000000093,000030,000000000000001288,58.815,KG,58.815,KG,1000,0001,0001008015,000080,20251006
8000000093,000040,000000000000000456,16.223,EA,16.223,EA,3000,0001,0001007616,000020,20251006
8000000093,000050,000000000000001611,29.879,EA,29.879,EA,2000,0001,0001006978,000100,20251006
8000000094,000010,000000000000001869,10.802,KG,10.802,KG,3000,0001,0001008910,000030,20251005
8000000094,000020,000000000000001052,21.119,EA,21.119,EA,3000,0001,0001006761,000010,20251005
8000000094,000030,000000000000001394,77.011,EA,77.011,EA,3000,0001,0001010732,000030,20251005
8000000094,000040,000000000000001223,8.558,KG,8.558,KG,1000,0001,0001008751,000010,20251005
8000000094,000050,000000000000001634,5.967,KG,5.967,KG,1000,0001,0001013556,000040,20251005
8000000095,000010,000000000000000759,34.602,L,34.602,L,1000,0001,0001007397,000070,20251008
8000000095,000020,000000000000000226,87.833,EA,87.833,EA,3000,0001,0001013247,000040,20251008
8000000095,000030,000000000000001106,84.723,EA,84.723,EA,3000,0001,0001008432,000010,20251008
8000000095,000040,000000000000001822,56.364,EA,56.364,EA,3000,0001,0001001312,000020,20251008
8000000095,000050,000000000000000339,44.308,EA,44.308,EA,1000,0001,0001008272,000030,20251008
8000000096,000010,000000000000000524,54.305,EA,54.305,EA,1000,0001,0001006688,000010,20251002
8000000096,000020,000000000000001628,152.78,EA,152.78,EA,2000,0001,0001000063,000010,20251002
8000000096,000030,000000000000001961,1.681,KG,1.681,KG,3000,0001,0001007907,000010,20251002
8000000096,000040,000000000000000307,80.45,KG,80.45,KG,1000,0001,0001007844,000040,20251002
8000000096,000050,000000000000001991,2.651,KG,2.651,KG,1000,0001,0001001444,000060,20251002
8000000097,000010,000000000000000006,97.437,EA,97.437,EA,3000,0001,0001009953,000010,20251015
8000000097,000020,000000000000001789,11.381,EA,11.381,EA,3000,0001,0001013720,000020,20251015
8000000097,000030,000000000000001869,32.025,KG,32.025,KG,1000,0001,0001004230,000040,20251015
