Id,QuoteNumber,OpportunityId,AccountId,Name,Status,ExpirationDate,Subtotal,Discount,TotalPrice,Tax,GrandTotal,ShippingHandling,Description,IsSyncing,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
0Q000010082,QT-100082,00600010087,00100010077,"Quote for Thompson, Nunez and Mcbride - Q3 2025",Presented to Customer,2026-02-27,9599.96,1315.61,8947.1,662.75,8947.1,168.26,"Side source real. Learn example base cultural often player reflect.
Thousand option prepare adult learn color agency. Deep skin product happy artist. Might artist available or tough staff still.",False,0050017,2026-01-28 17:21:13,2026-02-19 17:21:13,False
0Q000010083,QT-100083,00600010088,00100010077,"Quote for Thompson, Nunez and Mcbride - Q4 2024",Presented to Customer,2026-05-15,17467.67,1430.61,17320.02,1282.96,17320.02,203.73,"Carry over join. Nothing mean help sense understand without election. Enjoy local statement perform bar either.
General paper scientist which night. Politics kitchen hot image.",False,0050017,2026-04-15 17:21:13,2026-05-14 17:21:13,False
0Q000010084,QT-100084,00600010089,00100010077,"Quote for Thompson, Nunez and Mcbride - Q4 2025",Accepted,2025-12-13,779418.4,43294.02,795014.33,58889.95,795014.33,293.4,"Public nation grow sister. Despite color professor make reach member. Family building factor item imagine less.
Far sit old response follow. At data because staff law.",False,0050017,2025-11-13 17:21:13,2025-11-30 17:21:13,False
0Q000010085,QT-100085,00600010089,00100010077,"Quote for Thompson, Nunez and Mcbride - Q4 2025",Accepted,2025-11-07,797145.77,54061.77,802530.72,59446.72,802530.72,251.29,Tell natural various attention side a. Car type newspaper close painting then. Trade live garden million large food notice. We foot provide add meet voice.,False,0050017,2025-10-08 17:21:13,2025-10-19 17:21:13,False
0Q000010086,QT-100086,00600010092,00100010081,"Quote for Davis, Stanton and Reid - Q3 2024",Accepted,2021-05-14,25037.76,940.26,26025.3,1927.8,26025.3,285.07,Short carry available break. Safe police do table make. Name sing bank certainly reflect.,False,0050017,2021-04-14 17:21:13,2021-04-21 17:21:13,False
0Q000010087,QT-100087,00600010093,00100010081,"Quote for Davis, Stanton and Reid - Q2 2024",In Review,2021-12-20,41340.71,2836.16,41584.91,3080.36,41584.91,365.08,Let under boy. This dark career once structure something raise. Possible loss over actually left nearly blood.,False,0050017,2021-11-20 17:21:13,2021-12-15 17:21:13,False
0Q000010088,QT-100088,00600010094,00100010082,Quote for Beck-Banks - Q1 2024,Presented to Customer,2022-07-16,81440.57,6581.89,80847.37,5988.69,80847.37,128.79,Adult sister house ever usually federal. Drive example rest property. Number list into include break other.,False,0050003,2022-06-16 17:21:13,2022-06-20 17:21:13,False
0Q000010089,QT-100089,00600010095,00100010083,Quote for Reyes and Sons - Q1 2024,Rejected,2022-10-03,37945.83,4089.89,36564.42,2708.48,36564.42,142.93,"Police gun actually better lead simple while. Owner two policy upon if effect woman structure.
Easy who us pressure voice. Crime worry current military thousand technology argue leave.",False,0050014,2022-09-03 17:21:13,2022-09-05 17:21:13,False
0Q000010090,QT-100090,00600010099,00100010087,Quote for Warren-Baker - Q3 2024,Rejected,2025-05-04,65033.9,488.08,69709.49,5163.67,69709.49,465.11,"By necessary serious.
In often wide court. Prepare sister TV with scene wrong indicate.",False,0050005,2025-04-04 17:21:13,2025-04-09 17:21:13,False
0Q000010091,QT-100091,00600010099,00100010087,Quote for Warren-Baker - Q3 2024,In Review,2025-04-22,70072.62,3130.7,72297.27,5355.35,72297.27,329.1,"High other too energy would collection various should. Stuff item entire public growth well. Specific hit show impact daughter direction I.
Owner office because serve.",False,0050005,2025-03-23 17:21:13,2025-04-13 17:21:13,False
0Q000010092,QT-100092,00600010101,00100010088,Quote for Mckenzie-Duncan - Q1 2024,Draft,2025-05-05,24873.16,3696.43,22870.87,1694.14,22870.87,384.02,"White no if reach operation.
Economic drive task animal born share. Market our fast thus. Red minute century I.
Fear increase cut. Then actually citizen pattern only help special. Center set next.",False,0050018,2025-04-05 17:21:13,2025-04-07 17:21:13,False
0Q000010093,QT-100093,00600010101,00100010088,Quote for Mckenzie-Duncan - Q1 2024,In Review,2025-05-14,27285.91,3920.91,25234.2,1869.2,25234.2,271.93,"Work teach I reduce determine food garden. News along design here seek.
Mrs radio authority keep ready national commercial. Me part participant.",False,0050018,2025-04-14 17:21:13,2025-05-13 17:21:13,False
0Q000010094,QT-100094,00600010102,00100010090,Quote for Graham and Sons - Q4 2025,Accepted,2023-07-25,58042.86,5091.36,57187.62,4236.12,57187.62,440.83,Morning establish ability security case. Order daughter speech back. Two sure increase on sense accept too hair.,False,0050010,2023-06-25 17:21:13,2023-07-02 17:21:13,False
0Q000010095,QT-100095,00600010103,00100010091,Quote for Aguirre LLC - Q4 2024,Rejected,2023-11-02,6393.76,390.64,6483.37,480.25,6483.37,205.79,Guy his push what door parent stock talk. Group field year movement my own.,False,0050002,2023-10-03 17:21:13,2023-10-20 17:21:13,False
0Q000010096,QT-100096,00600010104,00100010091,Quote for Aguirre LLC - Q1 2024,Approved,2023-12-26,5384.55,500.68,5274.58,390.71,5274.58,242.59,"Stand better a exist happen effect process. Sing today detail front.
Executive I give successful citizen choice. Positive middle thus onto.",False,0050002,2023-11-26 17:21:13,2023-12-14 17:21:13,False
0Q000010097,QT-100097,00600010104,00100010091,Quote for Aguirre LLC - Q1 2024,Rejected,2023-11-18,5427.98,752.98,5049.0,374.0,5049.0,400.38,"Remain want rich interest. Eye everyone while national career. Church option so.
His possible matter pass. Manage available necessary. Where character environment smile would full able.",False,0050002,2023-10-19 17:21:13,2023-11-05 17:21:13,False
0Q000010098,QT-100098,00600010108,00100010098,Quote for Ortiz PLC - Q3 2025,Approved,2026-04-29,13346.88,542.4,13828.84,1024.36,13828.84,162.42,"Beat somebody speech simply later appear difficult. Two hear official including staff accept break forget. Alone level hospital.
Analysis action writer. Or theory well minute statement.",False,0050002,2026-03-30 17:21:13,2026-04-28 17:21:13,False
0Q000010099,QT-100099,00600010109,00100010098,Quote for Ortiz PLC - Q3 2025,In Review,2026-11-20,2694644.28,383327.38,2496222.25,184905.35,2496222.25,321.58,"Minute begin item fund speech service. Purpose ask career letter see last. What group may serve land away site.
Perform if wrong necessary who since. Within focus else.",False,0050002,2026-10-21 17:21:13,2026-11-05 17:21:13,False
0Q000010100,QT-100100,00600010112,00100010101,"Quote for Aguilar, Hanna and Garcia - Q3 2025",In Review,2024-11-23,1824358.09,84585.75,1878954.13,139181.79,1878954.13,469.78,Long pull break and. Cup recognize thought citizen front. Call series term road worker door. Still glass enough hair nation true federal western.,False,0050012,2024-10-24 17:21:13,2024-11-06 17:21:13,False
0Q000010101,QT-100101,00600010113,00100010103,Quote for Williams-Ward - Q4 2025,In Review,2025-02-28,99355.11,13407.69,92823.21,6875.79,92823.21,17.25,Less growth instead television imagine or. Ask everything thus rather population.,False,0050019,2025-01-29 17:21:13,2025-02-15 17:21:13,False
0Q000010102,QT-100102,00600010115,00100010105,"Quote for Holland, Lynch and Evans - Q2 2025",In Review,2022-11-04,2299.25,81.82,2394.82,177.39,2394.82,453.05,Really society continue light. Find work senior enough these hard. You movie analysis order college ground parent.,False,0050016,2022-10-05 17:21:13,2022-10-25 17:21:13,False
0Q000010103,QT-100103,00600010117,00100010107,"Quote for Blackburn, Jones and Preston - Q4 2025",Rejected,2022-03-20,254733.26,36168.69,236049.74,17485.17,236049.74,233.71,"Need form pretty type score write. Black leader respond ten administration.
Create such marriage act seat Congress. Local design foreign pattern.",False,0050002,2022-02-18 17:21:13,2022-03-08 17:21:13,False
0Q000010104,QT-100104,00600010117,00100010107,"Quote for Blackburn, Jones and Preston - Q4 2025",Approved,2022-03-05,297425.18,27379.78,291649.03,21603.63,291649.03,60.7,"Yard world yes TV table include science. Attack watch authority rich happy peace.
Scene garden note focus consumer walk. Them character need least officer bit study.",False,0050002,2022-02-03 17:21:13,2022-02-24 17:21:13,False
0Q000010105,QT-100105,00600010118,00100010108,"Quote for Duran, Burns and Gallagher - Q2 2024",In Review,2022-02-12,37602.79,4698.35,35536.8,2632.36,35536.8,19.73,"Necessary guy study girl within with serious. Theory cover affect guess. Think statement sing.
Responsibility music establish where industry out. Nation mind town team sound wall card.",False,0050004,2022-01-13 17:21:13,2022-02-09 17:21:13,False
0Q000010106,QT-100106,00600010119,00100010109,Quote for Luna-Carlson - Q1 2025,In Review,2025-08-09,97243.05,3460.54,101285.11,7502.6,101285.11,330.37,"Tax less west term yard money. Someone compare magazine.
Note president somebody discussion contain yourself. War choose answer red commercial. Daughter tend discover know painting behind certainly.",False,0050014,2025-07-10 17:21:13,2025-08-06 17:21:13,False
0Q000010107,QT-100107,00600010119,00100010109,Quote for Luna-Carlson - Q1 2025,Approved,2025-08-23,82897.81,9082.61,79720.42,5905.22,79720.42,403.93,"Write sort pattern meeting just participant ten. Everybody control trade beat top culture create family. Feeling sometimes collection.
Note staff herself example.",False,0050014,2025-07-24 17:21:13,2025-08-04 17:21:13,False
0Q000010108,QT-100108,00600010120,00100010110,Quote for Martinez-King - Q2 2024,Rejected,2023-06-05,2790.68,305.37,2684.13,198.82,2684.13,322.65,Not why bring never assume stuff. Change goal performance candidate ask issue increase. Collection again we career. Everyone case country explain office we.,False,0050003,2023-05-06 17:21:13,2023-05-28 17:21:13,False
0Q000010109,QT-100109,00600010121,00100010111,"Quote for Fitzpatrick, Rivera and Smith - Q2 2024",Accepted,2025-06-29,52612.05,868.44,55883.1,4139.49,55883.1,394.14,"Arrive attack perhaps bad almost. State together walk in.
Onto bill human spend trouble election. Impact half property kid against whatever. Until simply early away drop.",False,0050002,2025-05-30 17:21:13,2025-06-14 17:21:13,False
0Q000010110,QT-100110,00600010121,00100010111,"Quote for Fitzpatrick, Rivera and Smith - Q2 2024",Accepted,2025-07-07,57895.03,226.75,62281.74,4613.46,62281.74,63.07,"Green baby reduce. Pattern chance operation read suddenly suddenly.
Newspaper performance dream mother. Reveal product report side poor kind.",False,0050002,2025-06-07 17:21:13,2025-06-24 17:21:13,False
0Q000010111,QT-100111,00600010123,00100010114,"Quote for Schneider, Powell and Young - Q3 2024",Rejected,2023-05-04,107426.71,13321.52,101633.61,7528.42,101633.61,123.0,Consumer draw about purpose growth remain interview. Not draw work strategy. Laugh since maybe indicate my along enjoy. Name case we young difference describe.,False,0050008,2023-04-04 17:21:13,2023-04-26 17:21:13,False
0Q000010112,QT-100112,00600010123,00100010114,"Quote for Schneider, Powell and Young - Q3 2024",Approved,2023-05-09,114382.5,10140.57,112581.28,8339.35,112581.28,104.21,"Role million sign option simply. Series speak audience write. Read great world law.
Position notice development quickly. Paper positive appear over sure artist. Federal her order himself.",False,0050008,2023-04-09 17:21:13,2023-04-20 17:21:13,False
0Q000010113,QT-100113,00600010124,00100010115,Quote for Kelly-Schultz - Q4 2024,Presented to Customer,2025-07-01,54609.53,2428.91,56355.07,4174.45,56355.07,374.73,"Set speech station life spend pick kitchen. Range clear simple stay. Help fly might forget skin thus.
Fund budget cause benefit. Herself kitchen reality carry fund.",False,0050005,2025-06-01 17:21:13,2025-06-07 17:21:13,False
0Q000010114,QT-100114,00600010124,00100010115,Quote for Kelly-Schultz - Q4 2024,In Review,2025-07-06,58372.21,1912.53,60976.45,4516.77,60976.45,332.19,"While suddenly wife moment. Enough there continue model.
Camera attorney listen cover relationship. Process worry water less production hundred participant nor.",False,0050005,2025-06-06 17:21:13,2025-06-27 17:21:13,False
0Q000010115,QT-100115,00600010126,00100010115,Quote for Kelly-Schultz - Q2 2024,Presented to Customer,2024-12-26,27262.95,2194.05,27074.41,2005.51,27074.41,444.5,"Others anything face less purpose but inside. Figure president hour in anything each.
Center treat law. Understand change quality high brother billion.",False,0050005,2024-11-26 17:21:13,2024-12-17 17:21:13,False
0Q000010116,QT-100116,00600010127,00100010116,"Quote for Fitzgerald, Tran and Reynolds - Q2 2024",Presented to Customer,2024-04-15,258672.14,25506.39,251819.01,18653.26,251819.01,232.97,"Notice low foot the stock blue. Not whom amount purpose step.
Job feeling wide build. Hair newspaper meet present fear might court.",False,0050008,2024-03-16 17:21:13,2024-03-19 17:21:13,False
0Q000010117,QT-100117,00600010127,00100010116,"Quote for Fitzgerald, Tran and Reynolds - Q2 2024",Presented to Customer,2024-04-02,260149.31,32963.79,245360.36,18174.84,245360.36,67.75,"Leave require sense person think after.
Piece there now the. So real sense away. Vote task probably direction.",False,0050008,2024-03-03 17:21:13,2024-03-17 17:21:13,False
0Q000010118,QT-100118,00600010128,00100010118,Quote for Newton PLC - Q3 2025,Accepted,2024-06-23,893556.31,26477.92,936444.66,69366.27,936444.66,83.35,"Measure almost chair last cause drug attorney note.
Car model force nature. Into fall race could meet brother hope beat. Office few nor.",False,0050008,2024-05-24 17:21:13,2024-05-25 17:21:13,False
0Q000010119,QT-100119,00600010129,00100010118,Quote for Newton PLC - Q1 2025,In Review,2024-02-26,7611.54,299.73,7896.76,584.95,7896.76,15.83,Suggest particularly security arrive building arrive impact. Travel him through painting. Take describe no wind series wear successful.,False,0050008,2024-01-27 17:21:13,2024-02-26 17:21:13,False
0Q000010120,QT-100120,00600010130,00100010120,Quote for Ward-Robinson - Q3 2024,In Review,2025-02-11,1874.03,59.43,1959.77,145.17,1959.77,424.75,"Generation single family no.
Car stage large cause sit safe. Character tree prepare right. Speak matter friend smile many.",False,0050006,2025-01-12 17:21:13,2025-02-03 17:21:13,False
0Q000010121,QT-100121,00600010131,00100010121,Quote for Harris Ltd - Q3 2024,Rejected,2026-03-19,243680.19,32544.71,228026.32,16890.84,228026.32,20.58,Or evidence inside tax. Democratic quality power Republican indicate why. Try others mission free serve discussion know. Myself a development.,False,0050002,2026-02-17 17:21:13,2026-03-13 17:21:13,False
0Q000010122,QT-100122,00600010132,00100010121,Quote for Harris Ltd - Q4 2024,Accepted,2025-12-10,348084.38,5252.73,370258.18,27426.53,370258.18,455.76,Item customer tough one. You per learn. Shake sense although training free. Baby group card individual wide central.,False,0050002,2025-11-10 17:21:13,2025-12-09 17:21:13,False
