Id,AccountId,Name,StageName,Probability,Amount,CloseDate,Type,LeadSource,NextStep,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00600010111,00100010101,"Aguilar, Hanna and Garcia - Q3 2024",Prospecting,5,1233.32,2024-11-21,Existing Customer - Upgrade,Phone Inquiry,Agreement garden democratic brother.,False,False,Pipeline,Omitted,70101010,True,0050012,2024-08-05 17:21:13,2024-11-03 17:21:13,False
00600010112,00100010101,"Aguilar, Hanna and Garcia - Q3 2025",Value Proposition,40,1984072.21,2024-12-28,New Business,Phone Inquiry,He father his sure like lay.,False,False,Pipeline,Omitted,70101002,True,0050012,2024-09-30 17:21:13,2024-10-29 17:21:13,False
00600010113,00100010103,Williams-Ward - Q4 2025,Proposal/Price Quote,60,96245.08,2025-05-25,Existing Customer - Replacement,Partner Referral,Heavy know start.,False,False,Best Case,Best Case,70101011,True,0050019,2025-01-06 17:21:13,2025-03-09 17:21:13,False
00600010114,00100010105,"Holland, Lynch and Evans - Q3 2024",Prospecting,5,53517.55,2022-04-26,Existing Customer - Replacement,Phone Inquiry,During right dream ready economy black growth recognize.,False,False,Pipeline,Omitted,,True,0050016,2021-11-17 17:21:13,2022-01-11 17:21:13,False
00600010115,00100010105,"Holland, Lynch and Evans - Q2 2025",Needs Analysis,20,2358.66,2022-10-24,New Business,Purchased List,Wonder mention perhaps cause leader never.,False,False,Pipeline,Omitted,,True,0050016,2022-09-11 17:21:13,2022-10-20 17:21:13,False
00600010116,00100010106,Cooper Ltd - Q3 2025,Prospecting,5,93923.6,2021-09-28,Existing Customer - Replacement,Trade Show,Edge issue kind development suggest scientist.,False,False,Pipeline,Omitted,70101011,True,0050006,2021-06-22 17:21:13,2021-08-08 17:21:13,False
00600010117,00100010107,"Blackburn, Jones and Preston - Q4 2025",Value Proposition,40,282029.15,2022-05-08,Existing Customer - Downgrade,Trade Show,Music time couple mouth provide.,False,False,Pipeline,Omitted,,True,0050002,2022-01-09 17:21:13,2022-03-04 17:21:13,False
00600010118,00100010108,"Duran, Burns and Gallagher - Q2 2024",Value Proposition,40,41135.69,2022-04-02,Existing Customer - Downgrade,Trade Show,Interesting up different seek.,False,False,Pipeline,Omitted,70101018,True,0050004,2021-12-12 17:21:13,2021-12-19 17:21:13,False
00600010119,00100010109,Luna-Carlson - Q1 2025,Needs Analysis,20,90751.85,2025-07-17,New Business,Trade Show,Training enjoy summer push provide or return.,False,False,Pipeline,Omitted,,True,0050014,2025-06-07 17:21:13,2025-06-08 17:21:13,False
00600010120,00100010110,Martinez-King - Q2 2024,Negotiation/Review,80,2814.61,2023-08-11,Existing Customer - Replacement,Trade Show,Control small budget.,False,False,Commit,Commit,,True,0050003,2023-04-21 17:21:13,2023-05-19 17:21:13,False
00600010121,00100010111,"Fitzpatrick, Rivera and Smith - Q2 2024",Closed Won,100,54486.42,2025-10-12,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,,True,0050002,2025-05-15 17:21:13,2025-06-20 17:21:13,False
00600010122,00100010113,Bush Ltd - Q4 2024,Qualification,10,56590.78,2024-07-10,Existing Customer - Replacement,Web,Mind should choose throw whether hold appear.,False,False,Pipeline,Omitted,70101012,True,0050012,2024-05-16 17:21:13,2024-07-11 17:21:13,False
00600010123,00100010114,"Schneider, Powell and Young - Q3 2024",Value Proposition,40,108449.88,2023-05-22,Existing Customer - Upgrade,Purchased List,Lay heart situation reason upon.,False,False,Pipeline,Omitted,,True,0050008,2023-02-17 17:21:13,2023-04-21 17:21:13,False
00600010124,00100010115,Kelly-Schultz - Q4 2024,Proposal/Price Quote,60,58788.8,2025-08-05,New Business,Purchased List,Bit southern top item policy seek.,False,False,Best Case,Best Case,,True,0050005,2025-04-12 17:21:13,2025-05-21 17:21:13,False
00600010125,00100010115,Kelly-Schultz - Q2 2024,Qualification,10,19551.28,2025-01-27,New Business,Trade Show,Economic yeah particularly step nearly write.,False,False,Pipeline,Omitted,,True,0050005,2024-12-04 17:21:13,2025-02-28 17:21:13,False
00600010126,00100010115,Kelly-Schultz - Q2 2024,Needs Analysis,20,27492.41,2025-04-03,Existing Customer - Downgrade,Purchased List,Charge seek though especially.,False,False,Pipeline,Omitted,,True,0050005,2024-10-14 17:21:13,2024-10-31 17:21:13,False
00600010127,00100010116,"Fitzgerald, Tran and Reynolds - Q2 2024",Value Proposition,40,286617.62,2024-06-15,New Business,Partner Referral,Song agent turn tree.,False,False,Pipeline,Omitted,,True,0050008,2024-02-14 17:21:13,2024-04-01 17:21:13,False
00600010128,00100010118,Newton PLC - Q3 2025,Closed Won,100,854827.36,2024-09-18,Existing Customer - Upgrade,Phone Inquiry,,True,True,Closed,Closed,,True,0050008,2024-04-06 17:21:13,2024-06-23 17:21:13,False
00600010129,00100010118,Newton PLC - Q1 2025,Value Proposition,40,7591.75,2024-03-16,New Business,Partner Referral,Stock quality option keep drop pretty there.,False,False,Pipeline,Omitted,,True,0050008,2023-12-17 17:21:13,2024-03-10 17:21:13,False
00600010130,00100010120,Ward-Robinson - Q3 2024,Needs Analysis,20,1857.22,2025-02-13,New Business,Trade Show,Technology material simple.,False,False,Pipeline,Omitted,,True,0050006,2024-11-22 17:21:13,2025-02-05 17:21:13,False
00600010131,00100010121,Harris Ltd - Q3 2024,Proposal/Price Quote,60,265475.18,2026-03-20,New Business,Campaign,As family ground.,False,False,Best Case,Best Case,,True,0050002,2026-01-27 17:21:13,2026-02-10 17:21:13,False
00600010132,00100010121,Harris Ltd - Q4 2024,Closed Won,100,364281.79,2025-11-18,Existing Customer - Upgrade,Trade Show,,True,True,Closed,Closed,70101005,True,0050002,2025-09-19 17:21:13,2025-09-25 17:21:13,False
00600010133,00100010121,Harris Ltd - Q3 2024,Value Proposition,40,162226.57,2026-07-28,New Business,Purchased List,Six product fall their trial.,False,False,Pipeline,Omitted,70101007,True,0050002,2026-05-11 17:21:13,2026-06-05 17:21:13,False
00600010134,00100010123,White PLC - Q1 2024,Proposal/Price Quote,60,309843.0,2023-07-26,New Business,Partner Referral,Source which air coach themselves movie.,False,False,Best Case,Best Case,,True,0050004,2023-06-01 17:21:13,2023-06-11 17:21:13,False
00600010135,00100010126,Barnett PLC - Q3 2024,Closed Won,100,2071.34,2023-01-05,Existing Customer - Upgrade,Web,,True,True,Closed,Closed,,True,0050011,2022-09-10 17:21:13,2022-10-19 17:21:13,False
00600010136,00100010127,Hernandez and Sons - Q3 2024,Proposal/Price Quote,60,356781.77,2026-06-14,Existing Customer - Upgrade,Web,Seven real employee.,False,False,Best Case,Best Case,,True,0050019,2026-03-25 17:21:13,2026-06-02 17:21:13,False
00600010137,00100010127,Hernandez and Sons - Q4 2025,Negotiation/Review,80,244103.79,2025-11-22,Existing Customer - Replacement,Web,Response everything anything protect speech each perform.,False,False,Commit,Commit,,True,0050019,2025-10-12 17:21:13,2025-10-29 17:21:13,False
00600010138,00100010127,Hernandez and Sons - Q3 2024,Value Proposition,40,54291.69,2026-03-18,Existing Customer - Upgrade,Campaign,Bring artist affect seem.,False,False,Pipeline,Omitted,,True,0050019,2025-11-01 17:21:13,2026-01-11 17:21:13,False
00600010139,00100010129,"Heath, Gordon and Barnes - Q1 2024",Qualification,10,388931.86,2021-11-26,Existing Customer - Upgrade,Web,Choice decide church nearly subject should.,False,False,Pipeline,Omitted,,True,0050015,2021-06-06 17:21:13,2021-07-21 17:21:13,False
00600010140,00100010129,"Heath, Gordon and Barnes - Q2 2024",Proposal/Price Quote,60,20582.52,2021-12-25,New Business,Purchased List,Call site able month past loss road tough.,False,False,Best Case,Best Case,70101008,True,0050015,2021-08-03 17:21:13,2021-10-23 17:21:13,False
00600010141,00100010131,White-Hansen - Q4 2025,Proposal/Price Quote,60,147697.22,2025-02-10,New Business,Partner Referral,Car serve plan window mean give morning.,False,False,Best Case,Best Case,,True,0050018,2024-09-22 17:21:13,2024-10-01 17:21:13,False
00600010142,00100010132,Mendez-Meyer - Q2 2025,Closed Won,100,26007.79,2023-03-13,Existing Customer - Downgrade,Trade Show,,True,True,Closed,Closed,,True,0050007,2022-10-27 17:21:13,2023-01-03 17:21:13,False
00600010143,00100010134,"Haynes, Mcbride and Gutierrez - Q3 2024",Qualification,10,19400.61,2025-12-15,New Business,Partner Referral,Common lay radio every.,False,False,Pipeline,Omitted,70101003,True,0050008,2025-11-10 17:21:13,2025-12-02 17:21:13,False
00600010144,00100010134,"Haynes, Mcbride and Gutierrez - Q3 2025",Value Proposition,40,50876.5,2026-04-08,Existing Customer - Upgrade,Trade Show,Suggest past alone still.,False,False,Pipeline,Omitted,70101002,True,0050008,2025-12-29 17:21:13,2026-03-29 17:21:13,False
00600010145,00100010135,"Smith, Vincent and Rubio - Q4 2025",Proposal/Price Quote,60,8376.95,2023-02-17,Existing Customer - Upgrade,Web,House feeling strong look name member.,False,False,Best Case,Best Case,70101004,True,0050019,2022-11-05 17:21:13,2022-11-11 17:21:13,False
00600010146,00100010136,Ward-Hensley - Q1 2025,Value Proposition,40,18741.09,2025-06-13,New Business,Phone Inquiry,Others nor experience memory rate.,False,False,Pipeline,Omitted,,True,0050018,2025-04-29 17:21:13,2025-07-27 17:21:13,False
00600010147,00100010137,Shaffer-Thompson - Q2 2025,Qualification,10,33548.78,2021-12-29,New Business,Web,Enjoy employee trade back.,False,False,Pipeline,Omitted,,True,0050018,2021-08-20 17:21:13,2021-10-23 17:21:13,False
00600010148,00100010141,Smith-Jordan - Q1 2024,Value Proposition,40,252483.79,2024-09-15,New Business,Campaign,Evening talk industry wonder oil mouth represent real.,False,False,Pipeline,Omitted,,True,0050014,2024-04-07 17:21:13,2024-04-17 17:21:13,False
00600010149,00100010142,Hernandez PLC - Q4 2024,Closed Won,100,12138.93,2023-11-24,Existing Customer - Downgrade,Trade Show,,True,True,Closed,Closed,,True,0050010,2023-07-05 17:21:13,2023-09-09 17:21:13,False
00600010150,00100010143,"Wright, Wise and Ramos - Q3 2025",Negotiation/Review,80,30093.11,2023-02-17,New Business,Purchased List,Position price should beyond employee.,False,False,Commit,Commit,,True,0050001,2022-08-28 17:21:13,2022-10-17 17:21:13,False
00600010151,00100010143,"Wright, Wise and Ramos - Q1 2024",Value Proposition,40,1091134.35,2022-12-14,New Business,Purchased List,Week television position coach.,False,False,Pipeline,Omitted,70101017,True,0050001,2022-09-06 17:21:13,2022-10-03 17:21:13,False
00600010152,00100010147,Miller-Lewis - Q1 2024,Closed Won,100,62128.64,2021-09-30,New Business,Purchased List,,True,True,Closed,Closed,70101013,True,0050002,2021-08-31 17:21:13,2021-09-21 17:21:13,False
00600010153,00100010147,Miller-Lewis - Q2 2025,Qualification,10,51361.73,2022-06-10,New Business,Web,Treatment thank none activity nothing that hundred.,False,False,Pipeline,Omitted,,True,0050002,2022-03-17 17:21:13,2022-06-01 17:21:13,False
00600010154,00100010147,Miller-Lewis - Q1 2025,Closed Lost,0,24391.76,2021-11-10,Existing Customer - Upgrade,Campaign,,True,False,Closed,Closed,70101000,True,0050002,2021-06-02 17:21:13,2021-07-31 17:21:13,False
00600010155,00100010148,Duran-Jordan - Q2 2025,Value Proposition,40,9038.6,2025-08-27,Existing Customer - Replacement,Web,Rather Congress bit threat age.,False,False,Pipeline,Omitted,,True,0050013,2025-03-16 17:21:13,2025-04-19 17:21:13,False
00600010156,00100010149,Stevens and Sons - Q4 2025,Negotiation/Review,80,80857.6,2025-06-28,Existing Customer - Upgrade,Partner Referral,Market four language hospital.,False,False,Commit,Commit,,True,0050017,2025-04-03 17:21:13,2025-05-11 17:21:13,False
00600010157,00100010152,Glass and Sons - Q3 2025,Prospecting,5,12527.21,2025-03-06,Existing Customer - Replacement,Phone Inquiry,Between style eye four lay ground.,False,False,Pipeline,Omitted,,True,0050011,2024-09-16 17:21:13,2024-10-02 17:21:13,False
00600010158,00100010153,Scott Inc - Q4 2025,Closed Won,100,197035.13,2024-12-21,New Business,Web,,True,True,Closed,Closed,,True,0050008,2024-09-25 17:21:13,2024-10-01 17:21:13,False
00600010159,00100010153,Scott Inc - Q3 2025,Proposal/Price Quote,60,44860.85,2025-06-28,Existing Customer - Replacement,Purchased List,Point wind increase week PM often staff nor.,False,False,Best Case,Best Case,70101015,True,0050008,2025-03-30 17:21:13,2025-05-07 17:21:13,False
00600010160,00100010153,Scott Inc - Q1 2024,Value Proposition,40,461824.33,2024-09-25,Existing Customer - Upgrade,Trade Show,Arrive rock argue why.,False,False,Pipeline,Omitted,70101002,True,0050008,2024-07-20 17:21:13,2024-08-25 17:21:13,False
00600010161,00100010154,Burns-Garner - Q3 2024,Closed Won,100,13133.52,2023-11-14,Existing Customer - Replacement,Partner Referral,,True,True,Closed,Closed,,True,0050002,2023-08-07 17:21:13,2023-08-14 17:21:13,False
00600010162,00100010156,Maxwell Inc - Q1 2025,Closed Won,100,21367.25,2023-05-24,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,,True,0050013,2023-02-20 17:21:13,2023-03-19 17:21:13,False
00600010163,00100010157,Jones Group - Q1 2024,Closed Won,100,122109.92,2022-02-12,Existing Customer - Downgrade,Campaign,,True,True,Closed,Closed,70101001,True,0050017,2021-12-15 17:21:13,2021-12-16 17:21:13,False
00600010164,00100010158,Jackson-Phillips - Q3 2024,Value Proposition,40,10935.95,2026-08-09,Existing Customer - Replacement,Web,Deep across girl owner raise.,False,False,Pipeline,Omitted,70101003,True,0050005,2026-04-13 17:21:13,2026-07-03 17:21:13,False
00600010165,00100010158,Jackson-Phillips - Q3 2024,Needs Analysis,20,300999.23,2026-07-23,New Business,Partner Referral,Sing within light remain.,False,False,Pipeline,Omitted,70101014,True,0050005,2026-03-21 17:21:13,2026-05-02 17:21:13,False
00600010166,00100010159,"Moody, Hunt and Herring - Q4 2024",Value Proposition,40,132525.51,2025-07-18,New Business,Web,Computer painting though half adult imagine marriage.,False,False,Pipeline,Omitted,,True,0050012,2025-01-29 17:21:13,2025-03-04 17:21:13,False
00600010167,00100010159,"Moody, Hunt and Herring - Q3 2024",Proposal/Price Quote,60,164067.55,2025-07-08,New Business,Phone Inquiry,Him measure nearly cause.,False,False,Best Case,Best Case,,True,0050012,2025-02-24 17:21:13,2025-05-14 17:21:13,False
00600010168,00100010160,"Keller, Chavez and Ramos - Q2 2024",Closed Won,100,51164.13,2023-11-23,New Business,Campaign,,True,True,Closed,Closed,,True,0050019,2023-08-02 17:21:13,2023-08-10 17:21:13,False
00600010169,00100010160,"Keller, Chavez and Ramos - Q4 2024",Prospecting,5,62530.32,2024-02-20,New Business,Partner Referral,International firm statement foot.,False,False,Pipeline,Omitted,,True,0050019,2024-01-19 17:21:13,2024-03-05 17:21:13,False
00600010170,00100010162,"Crawford, Daniel and Jimenez - Q1 2025",Negotiation/Review,80,279487.77,2026-02-24,New Business,Purchased List,Law force our kid the minute major.,False,False,Commit,Commit,,True,0050015,2025-11-15 17:21:13,2025-12-08 17:21:13,False
00600010171,00100010163,Lee LLC - Q3 2024,Value Proposition,40,8258.5,2024-03-22,New Business,Purchased List,Mother memory it.,False,False,Pipeline,Omitted,,True,0050007,2024-02-17 17:21:13,2024-04-26 17:21:13,False
00600010172,00100010163,Lee LLC - Q1 2025,Value Proposition,40,852617.42,2024-09-28,Existing Customer - Upgrade,Trade Show,Often ground whether bring.,False,False,Pipeline,Omitted,70101000,True,0050007,2024-08-02 17:21:13,2024-10-30 17:21:13,False
00600010173,00100010166,"Garcia, Daniels and Dunn - Q2 2024",Prospecting,5,106890.91,2025-02-02,New Business,Web,Work wall hand although scientist most.,False,False,Pipeline,Omitted,70101009,True,0050007,2024-10-30 17:21:13,2025-01-19 17:21:13,False
00600010174,00100010167,Beltran Group - Q1 2025,Closed Won,100,20802.33,2023-05-07,New Business,Trade Show,,True,True,Closed,Closed,,True,0050001,2022-11-17 17:21:13,2022-12-14 17:21:13,False
00600010175,00100010167,Beltran Group - Q2 2024,Prospecting,5,131555.3,2022-11-05,Existing Customer - Replacement,Purchased List,Billion policy production fire edge just.,False,False,Pipeline,Omitted,70101002,True,0050001,2022-08-11 17:21:13,2022-09-22 17:21:13,False
00600010176,00100010167,Beltran Group - Q2 2025,Closed Lost,0,140604.07,2022-08-04,New Business,Partner Referral,,True,False,Closed,Closed,,True,0050001,2022-05-14 17:21:13,2022-07-28 17:21:13,False
00600010177,00100010168,Roth-Robles - Q4 2024,Closed Won,100,12963.36,2023-06-05,New Business,Trade Show,,True,True,Closed,Closed,,True,0050007,2023-01-25 17:21:13,2023-02-14 17:21:13,False
00600010178,00100010169,Blanchard-Jones - Q3 2025,Needs Analysis,20,164676.82,2025-11-23,New Business,Partner Referral,Body material other itself boy.,False,False,Pipeline,Omitted,,True,0050012,2025-08-26 17:21:13,2025-10-21 17:21:13,False
00600010179,00100010172,"Shaw, Jenkins and Payne - Q1 2024",Needs Analysis,20,1002159.59,2022-06-21,New Business,Purchased List,Look bed lead project memory art kitchen.,False,False,Pipeline,Omitted,,True,0050005,2022-04-15 17:21:13,2022-06-16 17:21:13,False
00600010180,00100010173,Jackson-Neal - Q2 2024,Qualification,10,213267.94,2026-02-10,Existing Customer - Replacement,Purchased List,See ahead change time.,False,False,Pipeline,Omitted,,True,0050007,2025-09-07 17:21:13,2025-10-01 17:21:13,False
00600010181,00100010174,White-Rose - Q4 2025,Needs Analysis,20,92225.46,2026-06-06,New Business,Phone Inquiry,Goal school explain threat.,False,False,Pipeline,Omitted,70101011,True,0050013,2026-03-21 17:21:13,2026-04-13 17:21:13,False
00600010182,00100010174,White-Rose - Q2 2024,Prospecting,5,749260.1,2026-04-26,New Business,Web,Always item almost range particularly room.,False,False,Pipeline,Omitted,70101019,True,0050013,2025-11-02 17:21:13,2026-01-04 17:21:13,False
00600010183,00100010175,James Ltd - Q2 2025,Needs Analysis,20,7446.93,2023-02-25,New Business,Phone Inquiry,Her hand few age.,False,False,Pipeline,Omitted,,True,0050006,2022-11-15 17:21:13,2022-11-18 17:21:13,False
