KUNNR,BUKRS,AKONT,ZTERM,FDGRV
0000103490,1000,140000,Z030,
0000103491,1000,140000,Z030,
0000103492,1000,140000,Z030,
0000103493,1000,140000,Z030,
0000103494,1000,140000,Z030,
0000103495,1000,140000,Z030,
0000103496,2000,140000,Z030,
0000103497,2000,140000,Z030,
0000103498,1000,140000,Z030,
0000103499,1000,140000,Z030,
0000103500,1000,140000,Z030,
0000103501,2000,140000,Z030,
0000103502,2000,140000,Z030,
0000103503,2000,140000,Z030,
0000103504,1000,140000,Z030,
0000103505,1000,140000,Z030,
0000103506,1000,140000,Z030,
0000103507,1000,140000,Z030,
0000103508,1000,140000,Z030,
0000103509,1000,140000,Z030,
0000103510,1000,140000,Z030,
0000103511,2000,140000,Z030,
0000103512,1000,140000,Z030,
0000103513,2000,140000,Z030,
0000103514,1000,140000,Z030,
0000103515,2000,140000,Z030,
0000103516,1000,140000,Z030,
0000103517,1000,140000,Z030,
0000103518,1000,140000,Z030,
0000103519,3000,140000,Z030,
0000103520,1000,140000,Z030,
0000103521,2000,140000,Z030,
0000103522,3000,140000,Z030,
0000103523,2000,140000,Z030,
0000103524,1000,140000,Z030,
0000103525,1000,140000,Z030,
0000103526,2000,140000,Z030,
0000103527,2000,140000,Z030,
0000103528,1000,140000,Z030,
0000103529,2000,140000,Z030,
0000103530,1000,140000,Z030,
0000103531,2000,140000,Z030,
0000103532,2000,140000,Z030,
0000103533,1000,140000,Z030,
0000103534,2000,140000,Z030,
0000103535,2000,140000,Z030,
0000103536,1000,140000,Z030,
0000103537,1000,140000,Z030,
0000103538,1000,140000,Z030,
0000103539,1000,140000,Z030,
0000103540,1000,140000,Z030,
0000103541,1000,140000,Z030,
0000103542,1000,140000,Z030,
0000103543,1000,140000,Z030,
0000103544,1000,140000,Z030,
0000103545,1000,140000,Z030,
0000103546,1000,140000,Z030,
0000103547,1000,140000,Z030,
0000103548,2000,140000,Z030,
0000103549,2000,140000,Z030,
0000103550,2000,140000,Z030,
0000103551,1000,140000,Z030,
0000103552,2000,140000,Z030,
0000103553,1000,140000,Z030,
0000103554,1000,140000,Z030,
0000103555,1000,140000,Z030,
0000103556,1000,140000,Z030,
0000103557,2000,140000,Z030,
0000103558,1000,140000,Z030,
0000103559,2000,140000,Z030,
0000103560,3000,140000,Z030,
0000103561,2000,140000,Z030,
0000103562,1000,140000,Z030,
0000103563,1000,140000,Z030,
0000103564,1000,140000,Z030,
0000103565,1000,140000,Z030,
0000103566,2000,140000,Z030,
0000103567,1000,140000,Z030,
0000103568,1000,140000,Z030,
0000103569,1000,140000,Z030,
0000103570,1000,140000,Z030,
0000103571,2000,140000,Z030,
0000103572,1000,140000,Z030,
0000103573,1000,140000,Z030,
0000103574,1000,140000,Z030,
0000103575,1000,140000,Z030,
0000103576,1000,140000,Z030,
0000103577,3000,140000,Z030,
0000103578,1000,140000,Z030,
0000103579,1000,140000,Z030,
0000103580,2000,140000,Z030,
0000103581,1000,140000,Z030,
0000103582,2000,140000,Z030,
0000103583,2000,140000,Z030,
0000103584,1000,140000,Z030,
0000103585,1000,140000,Z030,
0000103586,1000,140000,Z030,
0000103587,1000,140000,Z030,
0000103588,1000,140000,Z030,
0000103589,1000,140000,Z030,
0000103590,1000,140000,Z030,
0000103591,1000,140000,Z030,
0000103592,1000,140000,Z030,
0000103593,1000,140000,Z030,
0000103594,1000,140000,Z030,
0000103595,2000,140000,Z030,
0000103596,3000,140000,Z030,
0000103597,1000,140000,Z030,
0000103598,1000,140000,Z030,
0000103599,1000,140000,Z030,
0000103600,3000,140000,Z030,
0000103601,2000,140000,Z030,
0000103602,2000,140000,Z030,
0000103603,2000,140000,Z030,
0000103604,2000,140000,Z030,
0000103605,1000,140000,Z030,
0000103606,1000,140000,Z030,
0000103607,2000,140000,Z030,
0000103608,1000,140000,Z030,
0000103609,3000,140000,Z030,
0000103610,1000,140000,Z030,
0000103611,1000,140000,Z030,
0000103612,1000,140000,Z030,
0000103613,1000,140000,Z030,
0000103614,1000,140000,Z030,
0000103615,1000,140000,Z030,
0000103616,2000,140000,Z030,
0000103617,1000,140000,Z030,
0000103618,1000,140000,Z030,
0000103619,1000,140000,Z030,
0000103620,3000,140000,Z030,
0000103621,2000,140000,Z030,
0000103622,1000,140000,Z030,
0000103623,1000,140000,Z030,
0000103624,3000,140000,Z030,
0000103625,1000,140000,Z030,
0000103626,1000,140000,Z030,
0000103627,2000,140000,Z030,
0000103628,1000,140000,Z030,
0000103629,3000,140000,Z030,
0000103630,1000,140000,Z030,
0000103631,1000,140000,Z030,
0000103632,3000,140000,Z030,
0000103633,1000,140000,Z030,
0000103634,1000,140000,Z030,
0000103635,2000,140000,Z030,
0000103636,1000,140000,Z030,
0000103637,1000,140000,Z030,
0000103638,1000,140000,Z030,
0000103639,1000,140000,Z030,
0000103640,3000,140000,Z030,
0000103641,1000,140000,Z030,
0000103642,2000,140000,Z030,
0000103643,1000,140000,Z030,
0000103644,2000,140000,Z030,
0000103645,1000,140000,Z030,
0000103646,3000,140000,Z030,
0000103647,1000,140000,Z030,
0000103648,2000,140000,Z030,
0000103649,2000,140000,Z030,
0000103650,1000,140000,Z030,
0000103651,1000,140000,Z030,
0000103652,1000,140000,Z030,
0000103653,1000,140000,Z030,
0000103654,1000,140000,Z030,
0000103655,1000,140000,Z030,
0000103656,1000,140000,Z030,
0000103657,3000,140000,Z030,
0000103658,2000,140000,Z030,
0000103659,1000,140000,Z030,
0000103660,2000,140000,Z030,
0000103661,1000,140000,Z030,
0000103662,2000,140000,Z030,
0000103663,2000,140000,Z030,
0000103664,1000,140000,Z030,
0000103665,3000,140000,Z030,
0000103666,1000,140000,Z030,
0000103667,2000,140000,Z030,
0000103668,1000,140000,Z030,
0000103669,1000,140000,Z030,
0000103670,2000,140000,Z030,
0000103671,3000,140000,Z030,
0000103672,1000,140000,Z030,
0000103673,1000,140000,Z030,
0000103674,2000,140000,Z030,
0000103675,1000,140000,Z030,
0000103676,1000,140000,Z030,
0000103677,3000,140000,Z030,
0000103678,2000,140000,Z030,
0000103679,1000,140000,Z030,
0000103680,1000,140000,Z030,
0000103681,1000,140000,Z030,
0000103682,1000,140000,Z030,
0000103683,1000,140000,Z030,
0000103684,1000,140000,Z030,
0000103685,1000,140000,Z030,
0000103686,1000,140000,Z030,
0000103687,2000,140000,Z030,
0000103688,2000,140000,Z030,
0000103689,1000,140000,Z030,
0000103690,1000,140000,Z030,
0000103691,1000,140000,Z030,
0000103692,1000,140000,Z030,
0000103693,1000,140000,Z030,
0000103694,1000,140000,Z030,
0000103695,2000,140000,Z030,
0000103696,2000,140000,Z030,
0000103697,2000,140000,Z030,
0000103698,1000,140000,Z030,
0000103699,1000,140000,Z030,
0000103700,2000,140000,Z030,
0000103701,1000,140000,Z030,
0000103702,3000,140000,Z030,
0000103703,2000,140000,Z030,
0000103704,1000,140000,Z030,
0000103705,2000,140000,Z030,
0000103706,1000,140000,Z030,
0000103707,2000,140000,Z030,
0000103708,1000,140000,Z030,
0000103709,3000,140000,Z030,
0000103710,2000,140000,Z030,
0000103711,1000,140000,Z030,
0000103712,2000,140000,Z030,
0000103713,1000,140000,Z030,
0000103714,1000,140000,Z030,
0000103715,1000,140000,Z030,
0000103716,1000,140000,Z030,
0000103717,1000,140000,Z030,
0000103718,1000,140000,Z030,
0000103719,1000,140000,Z030,
0000103720,2000,140000,Z030,
0000103721,1000,140000,Z030,
0000103722,2000,140000,Z030,
0000103723,2000,140000,Z030,
0000103724,1000,140000,Z030,
0000103725,2000,140000,Z030,
0000103726,2000,140000,Z030,
0000103727,1000,140000,Z030,
0000103728,1000,140000,Z030,
0000103729,1000,140000,Z030,
0000103730,1000,140000,Z030,
0000103731,2000,140000,Z030,
0000103732,3000,140000,Z030,
0000103733,1000,140000,Z030,
0000103734,1000,140000,Z030,
0000103735,1000,140000,Z030,
0000103736,1000,140000,Z030,
0000103737,1000,140000,Z030,
0000103738,3000,140000,Z030,
0000103739,1000,140000,Z030,
0000103740,1000,140000,Z030,
0000103741,2000,140000,Z030,
0000103742,2000,140000,Z030,
0000103743,1000,140000,Z030,
0000103744,2000,140000,Z030,
0000103745,1000,140000,Z030,
0000103746,3000,140000,Z030,
0000103747,1000,140000,Z030,
0000103748,1000,140000,Z030,
0000103749,1000,140000,Z030,
0000103750,3000,140000,Z030,
0000103751,1000,140000,Z030,
0000103752,1000,140000,Z030,
0000103753,1000,140000,Z030,
0000103754,1000,140000,Z030,
0000103755,1000,140000,Z030,
0000103756,1000,140000,Z030,
0000103757,1000,140000,Z030,
0000103758,2000,140000,Z030,
0000103759,1000,140000,Z030,
0000103760,1000,140000,Z030,
0000103761,1000,140000,Z030,
0000103762,2000,140000,Z030,
0000103763,2000,140000,Z030,
0000103764,1000,140000,Z030,
0000103765,1000,140000,Z030,
0000103766,1000,140000,Z030,
0000103767,2000,140000,Z030,
0000103768,3000,140000,Z030,
0000103769,2000,140000,Z030,
0000103770,1000,140000,Z030,
0000103771,2000,140000,Z030,
0000103772,1000,140000,Z030,
0000103773,1000,140000,Z030,
0000103774,2000,140000,Z030,
0000103775,1000,140000,Z030,
0000103776,1000,140000,Z030,
0000103777,1000,140000,Z030,
0000103778,1000,140000,Z030,
0000103779,2000,140000,Z030,
0000103780,1000,140000,Z030,
0000103781,1000,140000,Z030,
0000103782,2000,140000,Z030,
0000103783,2000,140000,Z030,
0000103784,2000,140000,Z030,
0000103785,3000,140000,Z030,
0000103786,1000,140000,Z030,
0000103787,1000,140000,Z030,
0000103788,2000,140000,Z030,
0000103789,1000,140000,Z030,
0000103790,1000,140000,Z030,
0000103791,3000,140000,Z030,
0000103792,1000,140000,Z030,
0000103793,2000,140000,Z030,
0000103794,3000,140000,Z030,
0000103795,1000,140000,Z030,
0000103796,1000,140000,Z030,
0000103797,3000,140000,Z030,
0000103798,1000,140000,Z030,
0000103799,2000,140000,Z030,
0000103800,1000,140000,Z030,
0000103801,2000,140000,Z030,
0000103802,1000,140000,Z030,
0000103803,1000,140000,Z030,
0000103804,1000,140000,Z030,
0000103805,1000,140000,Z030,
0000103806,1000,140000,Z030,
0000103807,1000,140000,Z030,
0000103808,3000,140000,Z030,
0000103809,1000,140000,Z030,
0000103810,2000,140000,Z030,
0000103811,1000,140000,Z030,
0000103812,2000,140000,Z030,
0000103813,2000,140000,Z030,
0000103814,1000,140000,Z030,
0000103815,1000,140000,Z030,
0000103816,1000,140000,Z030,
0000103817,3000,140000,Z030,
0000103818,1000,140000,Z030,
0000103819,1000,140000,Z030,
0000103820,2000,140000,Z030,
0000103821,2000,140000,Z030,
0000103822,2000,140000,Z030,
0000103823,1000,140000,Z030,
0000103824,1000,140000,Z030,
0000103825,2000,140000,Z030,
0000103826,2000,140000,Z030,
0000103827,1000,140000,Z030,
0000103828,1000,140000,Z030,
0000103829,2000,140000,Z030,
0000103830,1000,140000,Z030,
0000103831,1000,140000,Z030,
0000103832,2000,140000,Z030,
0000103833,3000,140000,Z030,
0000103834,1000,140000,Z030,
0000103835,1000,140000,Z030,
0000103836,1000,140000,Z030,
0000103837,1000,140000,Z030,
0000103838,1000,140000,Z030,
0000103839,1000,140000,Z030,
0000103840,1000,140000,Z030,
0000103841,1000,140000,Z030,
0000103842,1000,140000,Z030,
0000103843,1000,140000,Z030,
0000103844,3000,140000,Z030,
0000103845,3000,140000,Z030,
0000103846,2000,140000,Z030,
0000103847,2000,140000,Z030,
0000103848,3000,140000,Z030,
0000103849,2000,140000,Z030,
0000103850,1000,140000,Z030,
0000103851,2000,140000,Z030,
0000103852,1000,140000,Z030,
0000103853,2000,140000,Z030,
0000103854,1000,140000,Z030,
0000103855,2000,140000,Z030,
0000103856,2000,140000,Z030,
0000103857,1000,140000,Z030,
0000103858,2000,140000,Z030,
0000103859,1000,140000,Z030,
0000103860,1000,140000,Z030,
0000103861,1000,140000,Z030,
0000103862,1000,140000,Z030,
0000103863,3000,140000,Z030,
0000103864,1000,140000,Z030,
0000103865,1000,140000,Z030,
0000103866,1000,140000,Z030,
0000103867,1000,140000,Z030,
0000103868,1000,140000,Z030,
0000103869,1000,140000,Z030,
0000103870,1000,140000,Z030,
0000103871,2000,140000,Z030,
0000103872,2000,140000,Z030,
0000103873,1000,140000,Z030,
0000103874,3000,140000,Z030,
0000103875,2000,140000,Z030,
0000103876,1000,140000,Z030,
0000103877,3000,140000,Z030,
0000103878,2000,140000,Z030,
0000103879,2000,140000,Z030,
0000103880,2000,140000,Z030,
0000103881,2000,140000,Z030,
0000103882,3000,140000,Z030,
0000103883,1000,140000,Z030,
0000103884,1000,140000,Z030,
0000103885,1000,140000,Z030,
0000103886,1000,140000,Z030,
0000103887,1000,140000,Z030,
0000103888,1000,140000,Z030,
0000103889,1000,140000,Z030,
0000103890,1000,140000,Z030,
0000103891,2000,140000,Z030,
0000103892,2000,140000,Z030,
0000103893,1000,140000,Z030,
0000103894,1000,140000,Z030,
0000103895,1000,140000,Z030,
0000103896,1000,140000,Z030,
0000103897,1000,140000,Z030,
0000103898,2000,140000,Z030,
0000103899,2000,140000,Z030,
0000103900,1000,140000,Z030,
0000103901,1000,140000,Z030,
0000103902,2000,140000,Z030,
0000103903,1000,140000,Z030,
0000103904,1000,140000,Z030,
0000103905,1000,140000,Z030,
0000103906,2000,140000,Z030,
0000103907,1000,140000,Z030,
0000103908,1000,140000,Z030,
0000103909,1000,140000,Z030,
0000103910,1000,140000,Z030,
0000103911,1000,140000,Z030,
0000103912,2000,140000,Z030,
0000103913,1000,140000,Z030,
0000103914,1000,140000,Z030,
0000103915,1000,140000,Z030,
0000103916,1000,140000,Z030,
0000103917,2000,140000,Z030,
0000103918,2000,140000,Z030,
0000103919,1000,140000,Z030,
0000103920,3000,140000,Z030,
0000103921,1000,140000,Z030,
0000103922,1000,140000,Z030,
0000103923,1000,140000,Z030,
0000103924,1000,140000,Z030,
0000103925,1000,140000,Z030,
0000103926,2000,140000,Z030,
0000103927,1000,140000,Z030,
0000103928,1000,140000,Z030,
0000103929,1000,140000,Z030,
0000103930,1000,140000,Z030,
0000103931,1000,140000,Z030,
0000103932,1000,140000,Z030,
0000103933,1000,140000,Z030,
0000103934,2000,140000,Z030,
0000103935,1000,140000,Z030,
0000103936,1000,140000,Z030,
0000103937,1000,140000,Z030,
0000103938,1000,140000,Z030,
0000103939,1000,140000,Z030,
0000103940,2000,140000,Z030,
0000103941,1000,140000,Z030,
0000103942,2000,140000,Z030,
0000103943,2000,140000,Z030,
0000103944,2000,140000,Z030,
0000103945,2000,140000,Z030,
0000103946,1000,140000,Z030,
0000103947,1000,140000,Z030,
0000103948,1000,140000,Z030,
0000103949,1000,140000,Z030,
0000103950,1000,140000,Z030,
0000103951,1000,140000,Z030,
0000103952,1000,140000,Z030,
0000103953,1000,140000,Z030,
0000103954,1000,140000,Z030,
0000103955,2000,140000,Z030,
0000103956,1000,140000,Z030,
0000103957,2000,140000,Z030,
0000103958,2000,140000,Z030,
0000103959,1000,140000,Z030,
0000103960,1000,140000,Z030,
0000103961,1000,140000,Z030,
0000103962,2000,140000,Z030,
0000103963,2000,140000,Z030,
0000103964,1000,140000,Z030,
0000103965,1000,140000,Z030,
0000103966,2000,140000,Z030,
0000103967,1000,140000,Z030,
0000103968,3000,140000,Z030,
0000103969,1000,140000,Z030,
0000103970,2000,140000,Z030,
0000103971,1000,140000,Z030,
0000103972,1000,140000,Z030,
0000103973,1000,140000,Z030,
0000103974,3000,140000,Z030,
0000103975,1000,140000,Z030,
0000103976,1000,140000,Z030,
0000103977,2000,140000,Z030,
0000103978,2000,140000,Z030,
0000103979,1000,140000,Z030,
0000103980,1000,140000,Z030,
0000103981,1000,140000,Z030,
0000103982,2000,140000,Z030,
0000103983,1000,140000,Z030,
0000103984,1000,140000,Z030,
0000103985,1000,140000,Z030,
0000103986,2000,140000,Z030,
0000103987,1000,140000,Z030,
0000103988,1000,140000,Z030,
0000103989,1000,140000,Z030,
0000103990,2000,140000,Z030,
0000103991,1000,140000,Z030,
0000103992,1000,140000,Z030,
0000103993,1000,140000,Z030,
0000103994,3000,140000,Z030,
0000103995,3000,140000,Z030,
0000103996,1000,140000,Z030,
0000103997,2000,140000,Z030,
0000103998,1000,140000,Z030,
0000103999,2000,140000,Z030,
0000104000,1000,140000,Z030,
0000104001,1000,140000,Z030,
0000104002,1000,140000,Z030,
0000104003,2000,140000,Z030,
0000104004,2000,140000,Z030,
0000104005,1000,140000,Z030,
0000104006,3000,140000,Z030,
0000104007,2000,140000,Z030,
0000104008,2000,140000,Z030,
0000104009,2000,140000,Z030,
0000104010,1000,140000,Z030,
0000104011,1000,140000,Z030,
0000104012,3000,140000,Z030,
0000104013,1000,140000,Z030,
0000104014,2000,140000,Z030,
0000104015,2000,140000,Z030,
0000104016,1000,140000,Z030,
0000104017,2000,140000,Z030,
0000104018,1000,140000,Z030,
0000104019,2000,140000,Z030,
0000104020,1000,140000,Z030,
0000104021,1000,140000,Z030,
0000104022,2000,140000,Z030,
0000104023,1000,140000,Z030,
0000104024,1000,140000,Z030,
0000104025,2000,140000,Z030,
0000104026,1000,140000,Z030,
0000104027,1000,140000,Z030,
0000104028,2000,140000,Z030,
0000104029,1000,140000,Z030,
0000104030,2000,140000,Z030,
0000104031,1000,140000,Z030,
0000104032,1000,140000,Z030,
0000104033,1000,140000,Z030,
0000104034,2000,140000,Z030,
0000104035,1000,140000,Z030,
0000104036,2000,140000,Z030,
0000104037,1000,140000,Z030,
0000104038,1000,140000,Z030,
0000104039,1000,140000,Z030,
0000104040,2000,140000,Z030,
0000104041,2000,140000,Z030,
0000104042,3000,140000,Z030,
0000104043,1000,140000,Z030,
0000104044,1000,140000,Z030,
0000104045,2000,140000,Z030,
0000104046,1000,140000,Z030,
0000104047,2000,140000,Z030,
0000104048,3000,140000,Z030,
0000104049,1000,140000,Z030,
0000104050,1000,140000,Z030,
0000104051,2000,140000,Z030,
0000104052,2000,140000,Z030,
0000104053,1000,140000,Z030,
0000104054,2000,140000,Z030,
0000104055,3000,140000,Z030,
0000104056,1000,140000,Z030,
0000104057,2000,140000,Z030,
0000104058,2000,140000,Z030,
0000104059,1000,140000,Z030,
0000104060,1000,140000,Z030,
0000104061,2000,140000,Z030,
0000104062,2000,140000,Z030,
0000104063,1000,140000,Z030,
0000104064,3000,140000,Z030,
0000104065,2000,140000,Z030,
0000104066,1000,140000,Z030,
0000104067,1000,140000,Z030,
0000104068,3000,140000,Z030,
0000104069,1000,140000,Z030,
0000104070,2000,140000,Z030,
0000104071,1000,140000,Z030,
0000104072,1000,140000,Z030,
0000104073,2000,140000,Z030,
0000104074,1000,140000,Z030,
0000104075,2000,140000,Z030,
0000104076,1000,140000,Z030,
0000104077,2000,140000,Z030,
0000104078,1000,140000,Z030,
0000104079,2000,140000,Z030,
0000104080,3000,140000,Z030,
0000104081,2000,140000,Z030,
0000104082,1000,140000,Z030,
0000104083,1000,140000,Z030,
0000104084,1000,140000,Z030,
0000104085,2000,140000,Z030,
0000104086,1000,140000,Z030,
0000104087,1000,140000,Z030,
0000104088,2000,140000,Z030,
0000104089,2000,140000,Z030,
0000104090,2000,140000,Z030,
0000104091,3000,140000,Z030,
0000104092,2000,140000,Z030,
0000104093,2000,140000,Z030,
0000104094,1000,140000,Z030,
0000104095,2000,140000,Z030,
0000104096,1000,140000,Z030,
0000104097,2000,140000,Z030,
0000104098,1000,140000,Z030,
0000104099,1000,140000,Z030,
0000104100,2000,140000,Z030,
0000104101,2000,140000,Z030,
0000104102,1000,140000,Z030,
0000104103,1000,140000,Z030,
0000104104,1000,140000,Z030,
0000104105,2000,140000,Z030,
0000104106,2000,140000,Z030,
0000104107,1000,140000,Z030,
0000104108,1000,140000,Z030,
0000104109,2000,140000,Z030,
0000104110,3000,140000,Z030,
0000104111,3000,140000,Z030,
0000104112,1000,140000,Z030,
0000104113,1000,140000,Z030,
0000104114,3000,140000,Z030,
0000104115,1000,140000,Z030,
0000104116,1000,140000,Z030,
0000104117,2000,140000,Z030,
0000104118,1000,140000,Z030,
0000104119,2000,140000,Z030,
0000104120,2000,140000,Z030,
0000104121,3000,140000,Z030,
0000104122,1000,140000,Z030,
0000104123,1000,140000,Z030,
0000104124,2000,140000,Z030,
0000104125,1000,140000,Z030,
0000104126,2000,140000,Z030,
0000104127,2000,140000,Z030,
0000104128,1000,140000,Z030,
0000104129,1000,140000,Z030,
0000104130,1000,140000,Z030,
0000104131,2000,140000,Z030,
0000104132,2000,140000,Z030,
0000104133,2000,140000,Z030,
0000104134,1000,140000,Z030,
0000104135,1000,140000,Z030,
0000104136,1000,140000,Z030,
0000104137,1000,140000,Z030,
0000104138,1000,140000,Z030,
0000104139,1000,140000,Z030,
0000104140,1000,140000,Z030,
0000104141,2000,140000,Z030,
0000104142,3000,140000,Z030,
0000104143,1000,140000,Z030,
0000104144,1000,140000,Z030,
0000104145,3000,140000,Z030,
0000104146,3000,140000,Z030,
0000104147,2000,140000,Z030,
0000104148,1000,140000,Z030,
0000104149,1000,140000,Z030,
0000104150,3000,140000,Z030,
0000104151,3000,140000,Z030,
0000104152,2000,140000,Z030,
0000104153,3000,140000,Z030,
0000104154,1000,140000,Z030,
0000104155,1000,140000,Z030,
0000104156,1000,140000,Z030,
0000104157,1000,140000,Z030,
0000104158,2000,140000,Z030,
0000104159,3000,140000,Z030,
0000104160,1000,140000,Z030,
0000104161,1000,140000,Z030,
0000104162,1000,140000,Z030,
0000104163,1000,140000,Z030,
0000104164,2000,140000,Z030,
0000104165,1000,140000,Z030,
0000104166,1000,140000,Z030,
0000104167,1000,140000,Z030,
0000104168,1000,140000,Z030,
0000104169,2000,140000,Z030,
0000104170,1000,140000,Z030,
0000104171,1000,140000,Z030,
0000104172,1000,140000,Z030,
0000104173,2000,140000,Z030,
0000104174,1000,140000,Z030,
0000104175,1000,140000,Z030,
0000104176,1000,140000,Z030,
0000104177,3000,140000,Z030,
0000104178,1000,140000,Z030,
0000104179,1000,140000,Z030,
0000104180,2000,140000,Z030,
0000104181,2000,140000,Z030,
0000104182,1000,140000,Z030,
0000104183,2000,140000,Z030,
0000104184,1000,140000,Z030,
0000104185,1000,140000,Z030,
0000104186,1000,140000,Z030,
0000104187,1000,140000,Z030,
0000104188,1000,140000,Z030,
0000104189,1000,140000,Z030,
0000104190,2000,140000,Z030,
0000104191,1000,140000,Z030,
0000104192,1000,140000,Z030,
0000104193,2000,140000,Z030,
0000104194,1000,140000,Z030,
0000104195,1000,140000,Z030,
0000104196,2000,140000,Z030,
0000104197,1000,140000,Z030,
0000104198,2000,140000,Z030,
0000104199,2000,140000,Z030,
0000104200,1000,140000,Z030,
0000104201,1000,140000,Z030,
0000104202,1000,140000,Z030,
0000104203,2000,140000,Z030,
0000104204,1000,140000,Z030,
0000104205,1000,140000,Z030,
0000104206,1000,140000,Z030,
0000104207,1000,140000,Z030,
0000104208,2000,140000,Z030,
0000104209,1000,140000,Z030,
0000104210,3000,140000,Z030,
0000104211,1000,140000,Z030,
0000104212,1000,140000,Z030,
0000104213,1000,140000,Z030,
0000104214,1000,140000,Z030,
0000104215,2000,140000,Z030,
0000104216,3000,140000,Z030,
0000104217,3000,140000,Z030,
0000104218,1000,140000,Z030,
0000104219,1000,140000,Z030,
0000104220,3000,140000,Z030,
0000104221,2000,140000,Z030,
0000104222,1000,140000,Z030,
0000104223,2000,140000,Z030,
0000104224,2000,140000,Z030,
0000104225,1000,140000,Z030,
0000104226,3000,140000,Z030,
0000104227,1000,140000,Z030,
0000104228,1000,140000,Z030,
0000104229,2000,140000,Z030,
0000104230,1000,140000,Z030,
0000104231,2000,140000,Z030,
0000104232,2000,140000,Z030,
0000104233,1000,140000,Z030,
0000104234,1000,140000,Z030,
0000104235,2000,140000,Z030,
0000104236,3000,140000,Z030,
0000104237,2000,140000,Z030,
0000104238,1000,140000,Z030,
0000104239,2000,140000,Z030,
0000104240,1000,140000,Z030,
0000104241,1000,140000,Z030,
0000104242,1000,140000,Z030,
0000104243,1000,140000,Z030,
0000104244,2000,140000,Z030,
0000104245,2000,140000,Z030,
0000104246,1000,140000,Z030,
0000104247,1000,140000,Z030,
0000104248,2000,140000,Z030,
0000104249,1000,140000,Z030,
0000104250,1000,140000,Z030,
0000104251,1000,140000,Z030,
0000104252,1000,140000,Z030,
0000104253,3000,140000,Z030,
0000104254,1000,140000,Z030,
0000104255,1000,140000,Z030,
0000104256,2000,140000,Z030,
0000104257,2000,140000,Z030,
0000104258,2000,140000,Z030,
0000104259,1000,140000,Z030,
0000104260,1000,140000,Z030,
0000104261,3000,140000,Z030,
0000104262,1000,140000,Z030,
0000104263,2000,140000,Z030,
0000104264,2000,140000,Z030,
0000104265,1000,140000,Z030,
0000104266,2000,140000,Z030,
0000104267,1000,140000,Z030,
0000104268,2000,140000,Z030,
0000104269,2000,140000,Z030,
0000104270,1000,140000,Z030,
0000104271,2000,140000,Z030,
0000104272,3000,140000,Z030,
0000104273,1000,140000,Z030,
0000104274,2000,140000,Z030,
0000104275,2000,140000,Z030,
0000104276,2000,140000,Z030,
0000104277,1000,140000,Z030,
0000104278,2000,140000,Z030,
0000104279,1000,140000,Z030,
0000104280,1000,140000,Z030,
0000104281,1000,140000,Z030,
0000104282,3000,140000,Z030,
0000104283,1000,140000,Z030,
0000104284,1000,140000,Z030,
0000104285,1000,140000,Z030,
0000104286,1000,140000,Z030,
0000104287,1000,140000,Z030,
0000104288,1000,140000,Z030,
0000104289,2000,140000,Z030,
0000104290,1000,140000,Z030,
0000104291,3000,140000,Z030,
0000104292,1000,140000,Z030,
0000104293,2000,140000,Z030,
0000104294,2000,140000,Z030,
0000104295,2000,140000,Z030,
0000104296,1000,140000,Z030,
0000104297,2000,140000,Z030,
0000104298,1000,140000,Z030,
0000104299,1000,140000,Z030,
0000104300,1000,140000,Z030,
0000104301,1000,140000,Z030,
0000104302,1000,140000,Z030,
0000104303,2000,140000,Z030,
0000104304,3000,140000,Z030,
0000104305,1000,140000,Z030,
0000104306,1000,140000,Z030,
0000104307,1000,140000,Z030,
0000104308,2000,140000,Z030,
0000104309,3000,140000,Z030,
0000104310,1000,140000,Z030,
0000104311,3000,140000,Z030,
0000104312,1000,140000,Z030,
0000104313,1000,140000,Z030,
0000104314,1000,140000,Z030,
0000104315,1000,140000,Z030,
0000104316,1000,140000,Z030,
0000104317,1000,140000,Z030,
0000104318,2000,140000,Z030,
0000104319,1000,140000,Z030,
0000104320,1000,140000,Z030,
0000104321,1000,140000,Z030,
0000104322,2000,140000,Z030,
0000104323,1000,140000,Z030,
0000104324,1000,140000,Z030,
0000104325,1000,140000,Z030,
0000104326,1000,140000,Z030,
0000104327,1000,140000,Z030,
0000104328,1000,140000,Z030,
0000104329,1000,140000,Z030,
0000104330,2000,140000,Z030,
0000104331,3000,140000,Z030,
0000104332,2000,140000,Z030,
0000104333,3000,140000,Z030,
0000104334,2000,140000,Z030,
0000104335,3000,140000,Z030,
0000104336,1000,140000,Z030,
0000104337,2000,140000,Z030,
0000104338,3000,140000,Z030,
0000104339,2000,140000,Z030,
0000104340,3000,140000,Z030,
0000104341,1000,140000,Z030,
0000104342,1000,140000,Z030,
0000104343,1000,140000,Z030,
0000104344,1000,140000,Z030,
0000104345,2000,140000,Z030,
0000104346,2000,140000,Z030,
0000104347,2000,140000,Z030,
0000104348,1000,140000,Z030,
0000104349,1000,140000,Z030,
0000104350,2000,140000,Z030,
0000104351,1000,140000,Z030,
0000104352,1000,140000,Z030,
0000104353,1000,140000,Z030,
0000104354,2000,140000,Z030,
0000104355,2000,140000,Z030,
0000104356,1000,140000,Z030,
0000104357,1000,140000,Z030,
0000104358,2000,140000,Z030,
0000104359,1000,140000,Z030,
0000104360,3000,140000,Z030,
0000104361,1000,140000,Z030,
0000104362,2000,140000,Z030,
